,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
26,26,718.4063760142287,1469.309354441684,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.29304923574215835,0.8362230780915152,0.8501115891540302,1.3376650331991193,0.5607360797641989,9.409077002573985
