,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
4,4,215.18316835428968,462.8629391218059,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.40313094904215696,0.897001620618149,7.630958886693929e-05,47.0709161193584,0.6877160695294694,0.10000078344177668
