,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
23,23,870.3770031518302,1773.250608716887,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,1.5413058978720744,0.8765914033110358,0.8524342577865861,6.592335324818372,0.9016603440573998,4.360240714862053
