,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
39,39,247.18708995133713,526.8707823159008,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.7306975282226278,0.37241224365424946,0.720173700291979,32.507571864519676,0.4544412388267375,0.0
