,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
27,27,265.75250173444624,564.001605882119,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.32038552976384604,0.9957319875542919,0.6434347979222947,2.2290245394146146,0.1594651042754397,2.44223769775572e-06
