,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
9,9,247.18708995133713,526.8707823159008,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.5877446845929339,0.7918156194448323,0.6242324759578656,17.506977257029632,0.7593287178028542,0.0
