,subject,nll,bic,model,alpha,gamma,phi,wd,w_p,beta
12,12,174.6962524324723,381.88910727817114,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.28431589110313554,0.9887324765121691,4.70822238956406e-05,49.014696079442416,0.37540511615436106,0.6055295563120271
