,subject,nll,bic,model,alpha,gamma,eta,lam,beta
20,20,110.36708055407456,247.81466311917123,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.2430534393758801,1.0,1.0,0.6970705327309935,8.37162577562261
