,subject,nll,bic,model,alpha,gamma,eta,lam,beta
8,8,163.00487450792534,353.09025102687275,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.1661630305289483,1.0,0.19187404385466109,0.8909753655024197,4.8629225253453
