,subject,nll,bic,model,alpha,gamma,eta,lam,beta
26,26,173.53050198894687,374.1415059889158,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.2592574803361781,0.4990805661986799,0.33971252792717543,0.6654247744816408,10.0
