,subject,nll,bic,model,alpha,gamma,eta,lam,beta
3,3,164.08276813842883,355.24603828787974,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.27200168734146435,0.3009831844976214,1.0,0.8306840694002936,10.0
