,subject,nll,bic,model,alpha,gamma,eta,lam,beta
41,41,229.15285745039742,485.3862169118169,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.7008333715868859,1.0,1.0,0.0,0.7430014045952221
