,subject,nll,bic,model,alpha,gamma,eta,lam,beta
21,21,159.54957224012105,346.1796464912642,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.46140032305904544,0.46219732494222593,1.0,0.44101712823154543,8.62399163342831
