,subject,nll,bic,model,alpha,gamma,eta,lam,beta
9,9,162.46634500492172,352.0131920208655,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.2622036083097301,1.0,1.0,0.37441967131498305,8.753286019136404
