,subject,nll,bic,model,alpha,gamma,eta,lam,beta
16,16,145.34249248064026,317.7654869723026,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.6785899168338964,0.6128725313610285,0.7787454004363107,0.31677071656968747,7.085445212484675
