,subject,nll,bic,model,alpha,gamma,eta,lam,beta
17,17,185.4249627828287,397.93042757667945,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.3712168545008254,0.49885504299507594,1.0,0.29870302677697996,8.274378919099187
