subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
18,Practice,1222.21,P1,1222.26,1223.78,7.15,A,right,0.78,7,0.62,17,0.85,3,0.55,24,-999,2.0,3,1,2,3.0,-2.0,-3.0,2.0,0.0,-1.0,1
18,Practice,1222.21,P2,1231.28,1232.79,9.4,A,left,0.72,7,0.62,16,0.88,5,0.58,26,-999,2.0,1,2,3,-3.0,-2.0,-3.0,1.0,3.0,1.0,10
18,Practice,1222.21,P3,1242.54,1244.06,1.11,B,right,0.75,11,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,0.0,2.0,3.0,-2.0,0.0,0.0,110
18,Practice,1222.21,P4,1245.54,1247.06,0.64,C,mid,0.75,9,0.65,15,0.88,5,0.58,26,-999,1.0,3,1,2,0.0,0.0,0.0,0.0,3.0,1.0,100
18,Practice,1222.21,P5,1248.04,1249.55,1.21,A,left,0.72,11,0.62,13,0.85,6,0.55,27,-999,1.0,1,3,2,-3.0,2.0,-3.0,-2.0,0.0,2.0,101
18,Practice,1222.21,P6,1251.1,1252.62,0.89,B,right,0.78,7,0.62,13,0.82,6,0.52,27,-999,2.0,2,3,1,3.0,-2.0,-3.0,-2.0,-3.0,2.0,110
18,Practice,1222.21,P7,1253.85,1255.37,6.31,C,right,0.75,7,0.65,17,0.85,5,0.55,26,-999,2.0,2,1,3,0.0,-2.0,0.0,2.0,0.0,1.0,111
18,Practice,1222.21,P8,1262.02,1263.53,4.12,B,left,0.72,8,0.68,15,0.82,6,0.52,27,-999,2.0,3,1,2,-3.0,-1.0,3.0,0.0,-3.0,2.0,110
18,Practice,1222.21,P9,1268.0,1269.51,1.73,C,mid,0.78,8,0.62,16,0.88,5,0.58,26,-999,1.0,3,1,2,3.0,-1.0,-3.0,1.0,3.0,1.0,1
18,Practice,1222.21,P10,1271.58,1273.1,3.83,B,mid,0.75,10,0.65,16,0.82,2,0.52,23,-999,2.0,1,2,3,0.0,1.0,0.0,1.0,-3.0,-2.0,101
18,Practice,1222.21,P11,1277.28,1278.8,1.68,B,right,0.72,8,0.65,15,0.85,5,0.55,26,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,1.0,0
18,Practice,1222.21,P12,1280.81,1282.33,8.04,C,left,0.72,8,0.68,15,0.85,5,0.55,26,-999,1.0,2,3,1,-3.0,-1.0,3.0,0.0,0.0,1.0,101
18,Practice,1222.21,P13,1290.71,1292.22,2.54,C,right,0.78,11,0.68,16,0.88,5,0.58,26,-999,1.0,2,1,3,3.0,2.0,3.0,1.0,3.0,1.0,111
18,Practice,1222.21,P14,1295.11,1296.62,7.96,A,right,0.72,11,0.62,17,0.82,3,0.52,24,-999,2.0,3,2,1,-3.0,2.0,-3.0,2.0,-3.0,-1.0,0
18,Practice,1222.21,P15,1304.94,1306.45,9.11,B,right,0.78,7,0.68,14,0.88,5,0.58,26,-999,2.0,2,3,1,3.0,-2.0,3.0,-1.0,3.0,1.0,10
18,Practice,1222.21,P16,1315.9,1317.42,5.2,C,right,0.78,7,0.65,13,0.82,2,0.52,23,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,-2.0,1
18,Practice,1222.21,P17,1322.95,1324.46,16.31,C,left,0.72,10,0.65,13,0.82,5,0.52,26,-999,2.0,3,2,1,-3.0,1.0,0.0,-2.0,-3.0,1.0,110
18,Practice,1222.21,P18,1341.11,1342.62,6.36,B,left,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
18,Practice,1222.21,P19,1349.32,1350.84,20.39,A,right,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
18,Practice,1222.21,P20,1371.57,1373.08,5.43,B,right,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
18,Practice,1222.21,P21,1378.85,1380.36,6.3,B,left,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
18,Practice,1222.21,P22,1386.99,1388.51,14.44,B,right,0.72,9,0.62,15,0.85,2,0.55,23,-999,1.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,-2.0,10
18,Practice,1222.21,P23,1403.29,1404.8,6.89,B,left,0.72,7,0.65,13,0.88,3,0.58,24,-999,1.0,3,1,2,-3.0,-2.0,0.0,-2.0,3.0,-1.0,100
18,Practice,1222.21,P24,1412.04,1413.55,7.87,A,mid,0.78,7,0.65,13,0.82,5,0.52,26,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,1.0,10
18,Practice,1222.21,P25,1421.77,1423.28,6.7,A,mid,0.78,10,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,3.0,1.0,3.0,-2.0,0.0,0.0,111
18,Estimation1,1584.46,E1,1584.53,1586.05,5.75,A,mid,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,11
18,Estimation1,1584.46,E2,1592.13,1593.64,4.51,C,mid,0.75,8,0.65,15,0.85,-999,0.55,20,1,2.0,1,3,2,,,,,,,101
18,Estimation1,1584.46,E3,1598.49,1600.01,6.72,B,left,0.75,8,0.65,15,0.85,-999,0.55,18,3,,3,1,2,,,,,,,100
18,Estimation1,1584.46,E4,1607.07,1608.59,3.85,B,right,0.75,10,0.65,15,0.85,-999,0.55,18,1,2.0,2,3,1,,,,,,,101
18,Estimation1,1584.46,E5,1612.79,1614.3,4.19,B,mid,0.75,10,0.65,15,0.85,-999,0.55,19,3,,1,2,3,,,,,,,1
18,Estimation1,1584.46,E6,1618.84,1620.35,5.78,C,right,0.75,11,0.65,15,0.85,-999,0.55,19,1,2.0,2,1,3,,,,,,,101
18,Estimation1,1584.46,E7,1626.47,1627.98,5.54,B,mid,0.75,11,0.65,15,0.85,-999,0.55,19,3,,1,2,3,,,,,,,100
18,Estimation1,1584.46,E8,1633.86,1635.38,6.76,B,right,0.75,11,0.65,15,0.85,6,0.55,19,1,2.0,2,3,1,,,,,,,100
18,Estimation1,1584.46,E9,1642.48,1643.99,5.6,C,left,0.75,11,0.65,15,0.85,6,0.55,19,2,1.0,3,2,1,,,,,,,100
18,Estimation1,1584.46,E10,1649.94,1651.46,3.15,B,right,0.75,11,0.65,15,0.85,4,0.55,19,1,2.0,1,3,2,,,,,,,0
18,Estimation1,1584.46,E11,1654.96,1656.47,2.4,A,left,0.75,11,0.65,15,0.85,4,0.55,19,2,1.0,1,2,3,,,,,,,101
18,Estimation1,1584.46,E12,1659.21,1660.72,5.81,B,left,0.75,11,0.65,15,0.85,5,0.55,19,1,2.0,2,1,3,,,,,,,110
18,Estimation1,1584.46,E13,1666.87,1668.39,3.04,A,mid,0.75,11,0.65,15,0.85,5,0.55,19,2,1.0,2,1,3,,,,,,,11
18,Estimation1,1584.46,E14,1671.77,1673.28,3.98,B,mid,0.75,11,0.65,15,0.85,6,0.55,19,1,2.0,1,2,3,,,,,,,100
18,Estimation1,1584.46,E15,1677.6,1679.12,15.21,A,mid,0.75,11,0.65,15,0.85,6,0.55,19,2,1.0,2,1,3,,,,,,,110
18,1,1697.86,1,1697.93,1699.44,8.69,A,mid,0.78,11,0.62,15,0.76,10,0.6,14,-999,32.0,2,1,3,3.0,0.0,-3.0,0.0,3.0,0.0,111
18,1,1697.86,2,1708.47,1709.99,7.42,A,left,0.78,11,0.65,14,0.82,5,0.52,18,-999,1.0,1,3,2,3.0,0.0,0.0,-1.0,-3.0,-1.0,110
18,1,1697.86,3,1717.75,1719.27,7.74,B,right,0.78,11,0.68,15,0.76,10,0.66,14,-999,31.0,1,3,2,3.0,0.0,3.0,0.0,0.0,0.0,111
18,1,1697.86,4,1727.35,1728.87,17.6,B,mid,0.72,10,0.65,15,0.88,5,0.58,18,-999,2.0,3,2,1,-3.0,-1.0,0.0,0.0,3.0,-1.0,111
18,1,1697.86,5,1746.81,1748.33,9.2,A,left,0.78,11,0.65,15,0.76,10,0.63,14,-999,32.0,1,3,2,3.0,0.0,0.0,0.0,0.0,0.0,101
18,1,1697.86,6,1757.86,1759.37,14.14,A,left,0.78,10,0.62,15,0.76,9,0.6,14,-999,32.0,1,2,3,3.0,-1.0,-3.0,0.0,-3.0,-1.0,101
18,1,1697.86,7,1773.85,1775.37,6.64,A,right,0.72,10,0.62,15,0.7,9,0.6,14,-999,32.0,3,2,1,-3.0,-1.0,-3.0,0.0,-3.0,-1.0,1
18,1,1697.86,8,1782.35,1783.87,6.28,A,left,0.78,10,0.68,15,0.85,5,0.55,18,-999,1.0,1,3,2,3.0,-1.0,3.0,0.0,0.0,-1.0,100
18,1,1697.86,9,1790.5,1792.01,16.09,C,left,0.31,32,0.38,26,0.85,11,-999.0,-999,-999,99.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,101
18,1,1697.86,10,1808.44,1809.96,5.09,B,mid,0.75,10,0.68,14,0.85,5,0.55,18,-999,2.0,3,2,1,0.0,-1.0,3.0,-1.0,0.0,-1.0,111
18,1,1697.86,11,1815.39,1816.9,5.55,C,mid,0.72,10,0.62,14,0.88,6,0.58,19,-999,2.0,1,3,2,-3.0,-1.0,-3.0,-1.0,3.0,0.0,101
18,1,1697.86,12,1822.79,1824.3,6.32,C,mid,0.72,10,0.68,14,0.85,6,0.55,19,-999,2.0,3,1,2,-3.0,-1.0,3.0,-1.0,0.0,0.0,0
18,1,1697.86,13,1830.97,1832.48,13.7,C,mid,0.32,31,0.48,20,0.85,11,-999.0,-999,-999,99.0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0
18,1,1697.86,14,1846.53,1848.04,10.45,B,left,0.75,10,0.65,14,0.73,9,0.63,13,-999,32.0,3,1,2,0.0,-1.0,0.0,-1.0,3.0,0.0,111
18,1,1697.86,15,1858.84,1860.36,9.37,A,right,0.75,10,0.68,14,0.73,9,0.66,13,-999,32.0,3,1,2,0.0,-1.0,3.0,-1.0,0.0,0.0,10
18,1,1697.86,16,1870.07,1871.59,18.59,A,right,0.78,10,0.62,15,0.76,9,0.6,14,-999,31.0,3,2,1,3.0,-1.0,-3.0,0.0,0.0,0.0,110
18,1,1697.86,17,1890.51,1892.03,16.7,B,left,0.75,11,0.65,15,0.85,6,0.55,19,-999,1.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
18,1,1697.86,18,1909.08,1910.59,9.75,B,left,0.72,11,0.68,15,0.82,5,0.52,18,-999,1.0,2,1,3,-3.0,0.0,3.0,0.0,-3.0,-1.0,11
18,1,1697.86,19,1920.67,1922.19,11.84,B,left,0.72,11,0.65,14,0.7,10,0.63,13,-999,32.0,2,1,3,-3.0,0.0,0.0,-1.0,3.0,0.0,101
18,1,1697.86,20,1934.37,1935.88,9.94,B,left,0.72,11,0.68,15,0.82,6,0.52,19,-999,2.0,2,1,3,-3.0,0.0,3.0,0.0,-3.0,0.0,1
18,1,1697.86,21,1946.16,1947.68,5.51,A,mid,0.75,11,0.62,15,0.88,5,0.58,18,-999,1.0,2,3,1,0.0,0.0,-3.0,0.0,3.0,-1.0,11
18,1,1697.86,22,1953.53,1955.04,13.21,A,left,0.72,11,0.65,15,0.7,10,0.63,14,-999,31.0,1,2,3,-3.0,0.0,0.0,0.0,-3.0,-1.0,100
18,1,1697.86,23,1968.59,1970.11,23.95,B,right,0.72,11,0.65,15,0.82,5,0.52,18,-999,2.0,1,3,2,-3.0,0.0,0.0,0.0,-3.0,-1.0,11
18,1,1697.86,24,1994.4,1995.91,21.71,C,right,0.75,11,0.62,14,0.88,6,0.58,19,-999,2.0,1,2,3,0.0,0.0,-3.0,-1.0,3.0,0.0,101
18,1,1697.86,25,2017.97,2019.49,16.67,B,mid,0.75,11,0.65,14,0.85,5,0.55,18,-999,2.0,1,2,3,0.0,0.0,0.0,-1.0,0.0,-1.0,111
18,1,1697.86,26,2036.5,2038.02,6.51,A,mid,0.75,11,0.65,15,0.82,5,0.52,18,-999,1.0,2,1,3,0.0,0.0,0.0,0.0,-3.0,-1.0,101
18,1,1697.86,27,2044.86,2046.38,10.7,A,mid,0.78,10,0.62,14,0.76,9,0.6,13,-999,32.0,2,3,1,3.0,-1.0,-3.0,-1.0,0.0,-1.0,100
18,1,1697.86,28,2057.43,2058.94,6.99,B,left,0.72,10,0.65,14,0.7,9,0.63,13,-999,31.0,2,1,3,-3.0,-1.0,0.0,-1.0,3.0,-1.0,0
18,1,1697.86,29,2066.27,2067.79,7.1,B,right,0.72,11,0.68,15,0.82,5,0.52,18,-999,1.0,2,3,1,-3.0,0.0,3.0,0.0,-3.0,-1.0,110
18,1,1697.86,30,2075.22,2076.74,10.27,B,mid,0.75,10,0.68,15,0.88,6,0.58,19,-999,1.0,1,2,3,0.0,-1.0,3.0,0.0,3.0,0.0,10
18,1,1697.86,31,2087.35,2088.87,14.71,B,right,0.72,11,0.62,15,0.7,10,0.6,14,-999,32.0,1,3,2,-3.0,0.0,-3.0,0.0,3.0,-1.0,100
