subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
20,Practice,948.09,P1,948.16,949.68,10.92,C,mid,0.78,7,0.62,17,0.85,3,0.55,24,-999,2.0,3,1,2,3.0,-2.0,-3.0,2.0,0.0,-1.0,1
20,Practice,948.09,P2,960.94,962.46,26.63,B,mid,0.72,7,0.62,16,0.88,5,0.58,26,-999,2.0,1,2,3,-3.0,-2.0,-3.0,1.0,3.0,1.0,10
20,Practice,948.09,P3,989.43,990.95,8.9,A,mid,0.75,11,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,0.0,2.0,3.0,-2.0,0.0,0.0,110
20,Practice,948.09,P4,1000.21,1001.73,10.34,A,right,0.75,9,0.65,15,0.88,5,0.58,26,-999,1.0,3,1,2,0.0,0.0,0.0,0.0,3.0,1.0,100
20,Practice,948.09,P5,1012.41,1013.93,11.91,A,left,0.72,11,0.62,13,0.85,6,0.55,27,-999,1.0,1,3,2,-3.0,2.0,-3.0,-2.0,0.0,2.0,101
20,Practice,948.09,P6,1026.17,1027.69,8.85,B,right,0.78,7,0.62,13,0.82,6,0.52,27,-999,2.0,2,3,1,3.0,-2.0,-3.0,-2.0,-3.0,2.0,110
20,Practice,948.09,P7,1036.89,1038.4,6.19,B,left,0.75,7,0.65,17,0.85,5,0.55,26,-999,2.0,2,1,3,0.0,-2.0,0.0,2.0,0.0,1.0,111
20,Practice,948.09,P8,1044.93,1046.45,4.69,B,left,0.72,8,0.68,15,0.82,6,0.52,27,-999,2.0,3,1,2,-3.0,-1.0,3.0,0.0,-3.0,2.0,110
20,Practice,948.09,P9,1051.48,1053.0,3.92,A,right,0.78,8,0.62,16,0.88,5,0.58,26,-999,1.0,3,1,2,3.0,-1.0,-3.0,1.0,3.0,1.0,1
20,Practice,948.09,P10,1057.26,1058.78,9.16,A,left,0.75,10,0.65,16,0.82,2,0.52,23,-999,2.0,1,2,3,0.0,1.0,0.0,1.0,-3.0,-2.0,101
20,Practice,948.09,P11,1068.28,1069.79,3.98,B,right,0.72,8,0.65,15,0.85,5,0.55,26,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,1.0,0
20,Practice,948.09,P12,1074.12,1075.64,9.75,B,right,0.72,8,0.68,15,0.85,5,0.55,26,-999,1.0,2,3,1,-3.0,-1.0,3.0,0.0,0.0,1.0,101
20,Practice,948.09,P13,1085.74,1087.25,9.83,A,mid,0.78,11,0.68,16,0.88,5,0.58,26,-999,1.0,2,1,3,3.0,2.0,3.0,1.0,3.0,1.0,111
20,Practice,948.09,P14,1097.42,1098.93,11.99,A,right,0.72,11,0.62,17,0.82,3,0.52,24,-999,2.0,3,2,1,-3.0,2.0,-3.0,2.0,-3.0,-1.0,0
20,Practice,948.09,P15,1111.26,1112.78,23.38,B,right,0.78,7,0.68,14,0.88,5,0.58,26,-999,2.0,2,3,1,3.0,-2.0,3.0,-1.0,3.0,1.0,10
20,Practice,948.09,P16,1136.5,1138.02,7.17,B,left,0.78,7,0.65,13,0.82,2,0.52,23,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,-2.0,1
20,Practice,948.09,P17,1145.53,1147.05,10.64,A,right,0.72,10,0.65,13,0.82,5,0.52,26,-999,2.0,3,2,1,-3.0,1.0,0.0,-2.0,-3.0,1.0,110
20,Practice,948.09,P18,1158.03,1159.55,11.59,B,left,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
20,Practice,948.09,P19,1171.48,1172.99,4.31,B,left,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
20,Practice,948.09,P20,1177.64,1179.16,4.18,B,right,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
20,Practice,948.09,P21,1183.67,1185.19,9.18,B,left,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
20,Practice,948.09,P22,1194.7,1196.22,7.96,B,right,0.72,9,0.62,15,0.85,2,0.55,23,-999,1.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,-2.0,10
20,Practice,948.09,P23,1204.51,1206.03,5.37,B,left,0.72,7,0.65,13,0.88,3,0.58,24,-999,1.0,3,1,2,-3.0,-2.0,0.0,-2.0,3.0,-1.0,100
20,Practice,948.09,P24,1211.73,1213.24,8.59,C,right,0.78,7,0.65,13,0.82,5,0.52,26,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,1.0,10
20,Practice,948.09,P25,1222.17,1223.69,9.02,A,mid,0.78,10,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,3.0,1.0,3.0,-2.0,0.0,0.0,111
20,Estimation1,1365.75,E1,1365.85,1367.36,6.75,A,mid,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,11
20,Estimation1,1365.75,E2,1374.44,1375.96,4.68,B,right,0.75,8,0.65,15,0.85,-999,0.55,20,1,2.0,1,3,2,,,,,,,101
20,Estimation1,1365.75,E3,1380.99,1382.51,6.66,B,left,0.75,8,0.65,15,0.85,-999,0.55,28,3,,3,1,2,,,,,,,100
20,Estimation1,1365.75,E4,1389.5,1391.02,6.61,C,left,0.75,10,0.65,15,0.85,-999,0.55,28,1,2.0,2,3,1,,,,,,,101
20,Estimation1,1365.75,E5,1397.97,1399.48,9.2,B,mid,0.75,10,0.65,15,0.85,-999,0.55,24,3,,1,2,3,,,,,,,1
20,Estimation1,1365.75,E6,1409.01,1410.53,4.48,C,right,0.75,11,0.65,15,0.85,-999,0.55,24,1,2.0,2,1,3,,,,,,,101
20,Estimation1,1365.75,E7,1415.35,1416.86,5.31,B,mid,0.75,11,0.65,15,0.85,-999,0.55,22,3,,1,2,3,,,,,,,100
20,Estimation1,1365.75,E8,1422.51,1424.03,13.42,C,left,0.75,11,0.65,15,0.85,6,0.55,22,1,2.0,2,3,1,,,,,,,100
20,Estimation1,1365.75,E9,1437.79,1439.3,4.37,C,left,0.75,11,0.65,15,0.85,6,0.55,21,2,1.0,3,2,1,,,,,,,100
20,Estimation1,1365.75,E10,1444.02,1445.54,3.63,C,mid,0.75,11,0.65,15,0.85,4,0.55,21,1,2.0,1,3,2,,,,,,,0
20,Estimation1,1365.75,E11,1449.5,1451.02,2.91,A,left,0.75,11,0.65,15,0.85,4,0.55,21,2,1.0,1,2,3,,,,,,,101
20,Estimation1,1365.75,E12,1454.27,1455.78,3.98,B,left,0.75,11,0.65,15,0.85,5,0.55,21,1,2.0,2,1,3,,,,,,,110
20,Estimation1,1365.75,E13,1460.1,1461.61,5.08,A,mid,0.75,11,0.65,15,0.85,5,0.55,21,2,1.0,2,1,3,,,,,,,11
20,Estimation1,1365.75,E14,1467.03,1468.55,2.45,B,mid,0.75,11,0.65,15,0.85,6,0.55,21,1,2.0,1,2,3,,,,,,,100
20,Estimation1,1365.75,E15,1471.33,1472.84,5.63,A,mid,0.75,11,0.65,15,0.85,6,0.55,21,2,1.0,2,1,3,,,,,,,110
20,1,1483.22,1,1483.29,1484.81,7.23,A,mid,0.78,11,0.62,15,0.76,10,0.6,14,-999,32.0,2,1,3,3.0,0.0,-3.0,0.0,3.0,0.0,111
20,1,1483.22,2,1492.39,1493.9,5.59,A,left,0.78,11,0.65,14,0.82,5,0.52,20,-999,1.0,1,3,2,3.0,0.0,0.0,-1.0,-3.0,-1.0,110
20,1,1483.22,3,1499.84,1501.35,8.1,B,right,0.78,11,0.68,15,0.76,10,0.66,14,-999,31.0,1,3,2,3.0,0.0,3.0,0.0,0.0,0.0,111
20,1,1483.22,4,1509.78,1511.3,5.87,A,right,0.72,10,0.65,15,0.88,5,0.58,20,-999,2.0,3,2,1,-3.0,-1.0,0.0,0.0,3.0,-1.0,111
20,1,1483.22,5,1517.51,1519.03,8.4,A,left,0.78,11,0.65,15,0.76,10,0.63,14,-999,32.0,1,3,2,3.0,0.0,0.0,0.0,0.0,0.0,101
20,1,1483.22,6,1527.78,1529.29,5.48,A,left,0.78,10,0.62,15,0.76,9,0.6,14,-999,32.0,1,2,3,3.0,-1.0,-3.0,0.0,-3.0,-1.0,101
20,1,1483.22,7,1535.11,1536.62,7.51,A,right,0.72,10,0.62,15,0.7,9,0.6,14,-999,32.0,3,2,1,-3.0,-1.0,-3.0,0.0,-3.0,-1.0,1
20,1,1483.22,8,1544.47,1545.99,5.31,A,left,0.78,10,0.68,15,0.85,5,0.55,20,-999,1.0,1,3,2,3.0,-1.0,3.0,0.0,0.0,-1.0,100
20,1,1483.22,9,1551.64,1553.15,6.11,C,left,0.31,32,0.38,26,0.85,11,-999.0,-999,-999,99.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,101
20,1,1483.22,10,1559.6,1561.12,3.77,A,right,0.75,10,0.68,14,0.85,5,0.55,20,-999,2.0,3,2,1,0.0,-1.0,3.0,-1.0,0.0,-1.0,111
20,1,1483.22,11,1565.23,1566.75,6.48,C,mid,0.72,10,0.62,14,0.88,6,0.58,21,-999,2.0,1,3,2,-3.0,-1.0,-3.0,-1.0,3.0,0.0,101
20,1,1483.22,12,1573.58,1575.09,7.52,B,left,0.72,10,0.68,14,0.85,6,0.55,21,-999,2.0,3,1,2,-3.0,-1.0,3.0,-1.0,0.0,0.0,0
20,1,1483.22,13,1582.96,1584.47,4.64,C,mid,0.32,31,0.48,20,0.85,11,-999.0,-999,-999,99.0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0
20,1,1483.22,14,1589.46,1590.97,6.07,A,right,0.75,10,0.65,14,0.73,9,0.63,13,-999,32.0,3,1,2,0.0,-1.0,0.0,-1.0,3.0,0.0,111
20,1,1483.22,15,1597.39,1598.9,5.57,B,left,0.75,10,0.68,14,0.73,9,0.66,13,-999,32.0,3,1,2,0.0,-1.0,3.0,-1.0,0.0,0.0,10
20,1,1483.22,16,1604.82,1606.33,3.59,A,right,0.78,10,0.62,15,0.76,9,0.6,14,-999,31.0,3,2,1,3.0,-1.0,-3.0,0.0,0.0,0.0,110
20,1,1483.22,17,1610.27,1611.78,11.29,A,mid,0.75,11,0.65,15,0.85,6,0.55,21,-999,1.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
20,1,1483.22,18,1623.41,1624.93,8.82,B,left,0.72,11,0.68,15,0.82,5,0.52,20,-999,1.0,2,1,3,-3.0,0.0,3.0,0.0,-3.0,-1.0,11
20,1,1483.22,19,1634.09,1635.61,3.91,A,mid,0.72,11,0.65,14,0.7,10,0.63,13,-999,32.0,2,1,3,-3.0,0.0,0.0,-1.0,3.0,0.0,101
20,1,1483.22,20,1639.86,1641.37,5.68,A,mid,0.72,11,0.68,15,0.82,6,0.52,21,-999,2.0,2,1,3,-3.0,0.0,3.0,0.0,-3.0,0.0,1
20,1,1483.22,21,1647.39,1648.9,4.06,B,right,0.75,11,0.62,15,0.88,5,0.58,20,-999,1.0,2,3,1,0.0,0.0,-3.0,0.0,3.0,-1.0,11
20,1,1483.22,22,1653.3,1654.82,12.23,B,mid,0.72,11,0.65,15,0.7,10,0.63,14,-999,31.0,1,2,3,-3.0,0.0,0.0,0.0,-3.0,-1.0,100
20,1,1483.22,23,1667.38,1668.9,7.4,A,left,0.72,11,0.65,15,0.82,5,0.52,20,-999,2.0,1,3,2,-3.0,0.0,0.0,0.0,-3.0,-1.0,11
20,1,1483.22,24,1676.64,1678.16,9.61,A,left,0.75,11,0.62,14,0.88,6,0.58,21,-999,2.0,1,2,3,0.0,0.0,-3.0,-1.0,3.0,0.0,101
20,1,1483.22,25,1688.11,1689.62,8.25,A,left,0.75,11,0.65,14,0.85,5,0.55,20,-999,2.0,1,2,3,0.0,0.0,0.0,-1.0,0.0,-1.0,111
20,1,1483.22,26,1698.22,1699.74,5.69,A,mid,0.75,11,0.65,15,0.82,5,0.52,20,-999,1.0,2,1,3,0.0,0.0,0.0,0.0,-3.0,-1.0,101
20,1,1483.22,27,1705.79,1707.3,8.3,A,mid,0.78,10,0.62,14,0.76,9,0.6,13,-999,32.0,2,3,1,3.0,-1.0,-3.0,-1.0,0.0,-1.0,100
20,1,1483.22,28,1715.95,1717.46,6.69,B,left,0.72,10,0.65,14,0.7,9,0.63,13,-999,31.0,2,1,3,-3.0,-1.0,0.0,-1.0,3.0,-1.0,0
20,1,1483.22,29,1724.5,1726.01,5.26,B,right,0.72,11,0.68,15,0.82,5,0.52,20,-999,1.0,2,3,1,-3.0,0.0,3.0,0.0,-3.0,-1.0,110
20,1,1483.22,30,1731.61,1733.13,6.8,B,mid,0.75,10,0.68,15,0.88,6,0.58,21,-999,1.0,1,2,3,0.0,-1.0,3.0,0.0,3.0,0.0,10
20,1,1483.22,31,1740.27,1741.79,7.37,A,left,0.72,11,0.62,15,0.7,10,0.6,14,-999,32.0,1,3,2,-3.0,0.0,-3.0,0.0,3.0,-1.0,100
20,1,1483.22,32,1749.49,1751.0,10.64,A,right,0.75,10,0.68,14,0.73,9,0.66,13,-999,31.0,3,1,2,0.0,-1.0,3.0,-1.0,0.0,-1.0,110
20,1,1483.22,33,1761.98,1763.5,5.57,A,mid,0.75,11,0.65,14,0.73,10,0.63,13,-999,31.0,2,3,1,0.0,0.0,0.0,-1.0,0.0,0.0,0
20,1,1483.22,34,1769.41,1770.93,6.23,A,mid,0.78,11,0.65,15,0.76,10,0.63,14,-999,32.0,2,1,3,3.0,0.0,0.0,0.0,-3.0,-1.0,111
20,1,1483.22,35,1777.51,1779.03,7.08,C,right,0.19,52,0.59,16,0.81,12,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,100
20,1,1483.22,36,1786.44,1787.96,4.4,A,left,0.78,10,0.68,15,0.88,6,0.58,21,-999,1.0,1,2,3,3.0,-1.0,3.0,0.0,3.0,0.0,110
20,1,1483.22,37,1792.71,1794.22,7.88,C,right,0.28,35,0.67,14,0.78,12,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,11
20,1,1483.22,38,1843.31,1844.82,4.52,A,right,0.78,11,0.65,14,0.82,6,0.52,21,-999,1.0,3,1,2,3.0,0.0,0.0,-1.0,-3.0,0.0,110
