subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
14,Practice,635.58,P1,635.62,637.14,22.43,C,mid,0.78,7,0.62,17,0.85,3,0.55,24,-999,2.0,3,1,2,3.0,-2.0,-3.0,2.0,0.0,-1.0,1
14,Practice,635.58,P2,659.93,661.45,9.03,C,right,0.72,7,0.62,16,0.88,5,0.58,26,-999,2.0,1,2,3,-3.0,-2.0,-3.0,1.0,3.0,1.0,10
14,Practice,635.58,P3,670.81,672.33,6.2,A,mid,0.75,11,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,0.0,2.0,3.0,-2.0,0.0,0.0,110
14,Practice,635.58,P4,678.86,680.37,6.23,B,left,0.75,9,0.65,15,0.88,5,0.58,26,-999,1.0,3,1,2,0.0,0.0,0.0,0.0,3.0,1.0,100
14,Practice,635.58,P5,686.94,688.45,6.82,A,left,0.72,11,0.62,13,0.85,6,0.55,27,-999,1.0,1,3,2,-3.0,2.0,-3.0,-2.0,0.0,2.0,101
14,Practice,635.58,P6,695.6,697.12,7.46,C,left,0.78,7,0.62,13,0.82,6,0.52,27,-999,2.0,2,3,1,3.0,-2.0,-3.0,-2.0,-3.0,2.0,110
14,Practice,635.58,P7,704.91,706.43,6.69,C,right,0.75,7,0.65,17,0.85,5,0.55,26,-999,2.0,2,1,3,0.0,-2.0,0.0,2.0,0.0,1.0,111
14,Practice,635.58,P8,713.46,714.98,9.72,C,mid,0.72,8,0.68,15,0.82,6,0.52,27,-999,2.0,3,1,2,-3.0,-1.0,3.0,0.0,-3.0,2.0,110
14,Practice,635.58,P9,725.03,726.54,7.53,B,left,0.78,8,0.62,16,0.88,5,0.58,26,-999,1.0,3,1,2,3.0,-1.0,-3.0,1.0,3.0,1.0,1
14,Practice,635.58,P10,734.41,735.92,6.32,A,left,0.75,10,0.65,16,0.82,2,0.52,23,-999,2.0,1,2,3,0.0,1.0,0.0,1.0,-3.0,-2.0,101
14,Practice,635.58,P11,742.59,744.1,5.85,C,left,0.72,8,0.65,15,0.85,5,0.55,26,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,1.0,0
14,Practice,635.58,P12,750.3,751.82,6.7,B,right,0.72,8,0.68,15,0.85,5,0.55,26,-999,1.0,2,3,1,-3.0,-1.0,3.0,0.0,0.0,1.0,101
14,Practice,635.58,P13,758.85,760.36,9.45,B,left,0.78,11,0.68,16,0.88,5,0.58,26,-999,1.0,2,1,3,3.0,2.0,3.0,1.0,3.0,1.0,111
14,Practice,635.58,P14,770.14,771.66,10.53,C,left,0.72,11,0.62,17,0.82,3,0.52,24,-999,2.0,3,2,1,-3.0,2.0,-3.0,2.0,-3.0,-1.0,0
14,Practice,635.58,P15,782.52,784.04,10.13,B,right,0.78,7,0.68,14,0.88,5,0.58,26,-999,2.0,2,3,1,3.0,-2.0,3.0,-1.0,3.0,1.0,10
14,Practice,635.58,P16,794.5,796.02,8.55,C,right,0.78,7,0.65,13,0.82,2,0.52,23,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,-2.0,1
14,Practice,635.58,P17,804.9,806.42,6.43,B,mid,0.72,10,0.65,13,0.82,5,0.52,26,-999,2.0,3,2,1,-3.0,1.0,0.0,-2.0,-3.0,1.0,110
14,Practice,635.58,P18,813.18,814.7,6.66,C,mid,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
14,Practice,635.58,P19,821.69,823.21,10.34,A,right,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
14,Practice,635.58,P20,833.89,835.41,7.69,B,right,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
14,Practice,635.58,P21,843.44,844.95,7.94,B,left,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
14,Practice,635.58,P22,853.23,854.75,9.54,B,right,0.72,9,0.62,15,0.85,2,0.55,23,-999,1.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,-2.0,10
14,Practice,635.58,P23,864.63,866.15,13.22,A,right,0.72,7,0.65,13,0.88,3,0.58,24,-999,1.0,3,1,2,-3.0,-2.0,0.0,-2.0,3.0,-1.0,100
14,Practice,635.58,P24,879.71,881.23,11.91,C,right,0.78,7,0.65,13,0.82,5,0.52,26,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,1.0,10
14,Practice,635.58,P25,893.47,894.99,8.78,A,mid,0.78,10,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,3.0,1.0,3.0,-2.0,0.0,0.0,111
14,Estimation1,1037.66,E1,1037.74,1039.26,7.66,A,mid,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,11
14,Estimation1,1037.66,E2,1047.26,1048.77,4.68,B,right,0.75,8,0.65,15,0.85,-999,0.55,20,1,2.0,1,3,2,,,,,,,101
14,Estimation1,1037.66,E3,1053.79,1055.3,7.42,B,left,0.75,8,0.65,15,0.85,-999,0.55,28,3,,3,1,2,,,,,,,100
14,Estimation1,1037.66,E4,1063.07,1064.58,4.32,C,left,0.75,10,0.65,15,0.85,-999,0.55,28,1,2.0,2,3,1,,,,,,,101
14,Estimation1,1037.66,E5,1069.25,1070.77,4.11,B,mid,0.75,10,0.65,15,0.85,-999,0.55,24,3,,1,2,3,,,,,,,1
14,Estimation1,1037.66,E6,1075.21,1076.73,2.75,C,right,0.75,11,0.65,15,0.85,-999,0.55,24,1,2.0,2,1,3,,,,,,,101
14,Estimation1,1037.66,E7,1079.83,1081.35,6.6,B,mid,0.75,11,0.65,15,0.85,-999,0.55,22,3,,1,2,3,,,,,,,100
14,Estimation1,1037.66,E8,1088.29,1089.81,4.0,C,left,0.75,11,0.65,15,0.85,6,0.55,22,1,2.0,2,3,1,,,,,,,100
14,Estimation1,1037.66,E9,1094.16,1095.67,2.78,A,right,0.75,11,0.65,15,0.85,6,0.55,21,2,1.0,3,2,1,,,,,,,100
14,Estimation1,1037.66,E10,1098.79,1100.31,5.94,C,mid,0.75,11,0.65,15,0.85,8,0.55,21,1,2.0,1,3,2,,,,,,,0
14,Estimation1,1037.66,E11,1106.59,1108.1,5.41,C,right,0.75,11,0.65,15,0.85,8,0.55,21,2,1.0,1,2,3,,,,,,,101
14,Estimation1,1037.66,E12,1113.85,1115.37,3.91,C,right,0.75,11,0.65,15,0.85,7,0.55,21,1,2.0,2,1,3,,,,,,,110
14,Estimation1,1037.66,E13,1119.62,1121.13,10.14,A,mid,0.75,11,0.65,15,0.85,7,0.55,21,2,1.0,2,1,3,,,,,,,11
14,Estimation1,1037.66,E14,1131.61,1133.13,3.08,C,right,0.75,11,0.65,15,0.85,8,0.55,21,1,2.0,1,2,3,,,,,,,100
14,Estimation1,1037.66,E15,1136.55,1138.06,7.07,A,mid,0.75,11,0.65,15,0.85,8,0.55,21,2,1.0,2,1,3,,,,,,,110
14,1,1150.41,1,1150.47,1151.99,16.8,B,left,0.78,11,0.62,15,0.76,10,0.6,14,-999,32.0,2,1,3,3.0,0.0,-3.0,0.0,3.0,0.0,111
14,1,1150.41,2,1169.12,1170.63,19.01,B,right,0.78,11,0.65,14,0.82,7,0.52,20,-999,1.0,1,3,2,3.0,0.0,0.0,-1.0,-3.0,-1.0,110
14,1,1150.41,3,1189.98,1191.49,9.02,A,left,0.78,11,0.68,15,0.76,10,0.66,14,-999,31.0,1,3,2,3.0,0.0,3.0,0.0,0.0,0.0,111
14,1,1150.41,4,1200.86,1202.37,4.82,C,left,0.72,10,0.65,15,0.88,7,0.58,20,-999,2.0,3,2,1,-3.0,-1.0,0.0,0.0,3.0,-1.0,111
14,1,1150.41,5,1207.54,1209.06,17.62,B,right,0.78,11,0.65,15,0.76,10,0.63,14,-999,32.0,1,3,2,3.0,0.0,0.0,0.0,0.0,0.0,101
14,1,1150.41,6,1227.02,1228.53,3.8,B,mid,0.78,10,0.62,15,0.76,9,0.6,14,-999,32.0,1,2,3,3.0,-1.0,-3.0,0.0,-3.0,-1.0,101
14,1,1150.41,7,1232.68,1234.2,5.22,B,mid,0.72,10,0.62,15,0.7,9,0.6,14,-999,32.0,3,2,1,-3.0,-1.0,-3.0,0.0,-3.0,-1.0,1
14,1,1150.41,8,1239.76,1241.28,14.68,A,left,0.78,10,0.68,15,0.85,7,0.55,20,-999,1.0,1,3,2,3.0,-1.0,3.0,0.0,0.0,-1.0,100
14,1,1150.41,9,1256.31,1257.82,13.57,C,left,0.31,32,0.38,26,0.85,11,-999.0,-999,-999,99.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,101
14,1,1150.41,10,1271.74,1273.25,4.5,C,left,0.75,10,0.68,14,0.85,7,0.55,20,-999,2.0,3,2,1,0.0,-1.0,3.0,-1.0,0.0,-1.0,111
14,1,1150.41,11,1278.1,1279.62,14.37,C,mid,0.72,10,0.62,14,0.88,8,0.58,21,-999,2.0,1,3,2,-3.0,-1.0,-3.0,-1.0,3.0,0.0,101
14,1,1150.41,12,1294.33,1295.84,6.36,C,mid,0.72,10,0.68,14,0.85,8,0.55,21,-999,2.0,3,1,2,-3.0,-1.0,3.0,-1.0,0.0,0.0,0
