subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
9,Practice,2115.91,P18,2181.09,2182.61,1.99,A,right,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
9,Practice,2115.91,P19,2184.94,2186.46,1.5,C,mid,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
9,Practice,2115.91,P20,2188.31,2189.82,1.87,C,mid,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
9,Practice,2115.91,P21,2192.04,2193.55,1.32,C,mid,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
9,Practice,2115.91,P22,2195.22,2196.74,3.41,A,left,0.72,9,0.62,15,0.85,2,0.55,23,-999,1.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,-2.0,10
9,Practice,2115.91,P23,2200.49,2202.0,2.88,A,right,0.72,7,0.65,13,0.88,3,0.58,24,-999,1.0,3,1,2,-3.0,-2.0,0.0,-2.0,3.0,-1.0,100
9,Practice,2115.91,P24,2205.23,2206.75,3.58,B,left,0.78,7,0.65,13,0.82,5,0.52,26,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,1.0,10
9,Practice,2115.91,P25,2210.68,2213.11,2.21,A,mid,0.78,10,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,3.0,1.0,3.0,-2.0,0.0,0.0,111
9,Estimation1,2401.86,E1,2401.92,2403.44,4.73,A,mid,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,11
9,Estimation1,2401.86,E2,2408.5,2410.02,5.74,B,right,0.75,8,0.65,15,0.85,-999,0.55,20,1,2.0,1,3,2,,,,,,,101
9,Estimation1,2401.86,E3,2416.1,2417.61,6.53,A,right,0.75,8,0.65,15,0.85,-999,0.55,28,3,,3,1,2,,,,,,,100
9,Estimation1,2401.86,E4,2424.48,2426.0,3.45,B,right,0.75,6,0.65,15,0.85,-999,0.55,28,1,2.0,2,3,1,,,,,,,101
9,Estimation1,2401.86,E5,2429.78,2431.29,3.1,B,mid,0.75,6,0.65,15,0.85,-999,0.55,32,3,,1,2,3,,,,,,,1
9,Estimation1,2401.86,E6,2434.74,2436.26,3.75,B,left,0.75,7,0.65,15,0.85,-999,0.55,32,1,2.0,2,1,3,,,,,,,101
9,Estimation1,2401.86,E7,2440.36,2441.87,5.04,B,mid,0.75,7,0.65,15,0.85,-999,0.55,34,3,,1,2,3,,,,,,,100
9,Estimation1,2401.86,E8,2447.25,2448.77,2.27,B,right,0.75,8,0.65,15,0.85,-999,0.55,34,1,2.0,2,3,1,,,,,,,100
9,Estimation1,2401.86,E9,2451.39,2452.9,5.59,B,mid,0.75,8,0.65,15,0.85,-999,0.55,35,3,,3,2,1,,,,,,,100
9,Estimation1,2401.86,E10,2458.83,2460.35,2.16,B,right,0.75,8,0.65,15,0.85,4,0.55,35,1,2.0,1,3,2,,,,,,,0
9,Estimation1,2401.86,E11,2462.85,2464.37,3.25,A,left,0.75,8,0.65,15,0.85,4,0.55,35,2,1.0,1,2,3,,,,,,,101
9,Estimation1,2401.86,E12,2467.96,2469.48,2.86,B,left,0.75,8,0.65,15,0.85,5,0.55,35,1,2.0,2,1,3,,,,,,,110
9,Estimation1,2401.86,E13,2472.68,2474.2,2.98,A,mid,0.75,8,0.65,15,0.85,5,0.55,35,2,1.0,2,1,3,,,,,,,11
9,Estimation1,2401.86,E14,2477.55,2479.06,2.12,B,mid,0.75,8,0.65,15,0.85,6,0.55,35,1,2.0,1,2,3,,,,,,,100
9,Estimation1,2401.86,E15,2481.51,2483.03,3.25,A,mid,0.75,8,0.65,15,0.85,6,0.55,35,2,1.0,2,1,3,,,,,,,110
9,1,2489.12,1,2489.19,2490.71,6.01,B,left,0.78,8,0.62,15,0.76,7,0.6,14,-999,32.0,2,1,3,3.0,0.0,-3.0,0.0,3.0,0.0,111
9,1,2489.12,2,2497.06,2498.57,6.37,B,right,0.78,8,0.65,14,0.82,5,0.52,34,-999,1.0,1,3,2,3.0,0.0,0.0,-1.0,-3.0,-1.0,110
9,1,2489.12,3,2505.29,2506.8,6.29,B,right,0.78,8,0.68,15,0.76,7,0.66,14,-999,31.0,1,3,2,3.0,0.0,3.0,0.0,0.0,0.0,111
9,1,2489.12,4,2513.43,2514.95,4.5,B,mid,0.72,7,0.65,15,0.88,5,0.58,34,-999,2.0,3,2,1,-3.0,-1.0,0.0,0.0,3.0,-1.0,111
9,1,2489.12,5,2519.78,2521.3,5.06,B,right,0.78,8,0.65,15,0.76,7,0.63,14,-999,32.0,1,3,2,3.0,0.0,0.0,0.0,0.0,0.0,101
9,1,2489.12,6,2526.7,2528.21,6.02,A,left,0.78,7,0.62,15,0.76,6,0.6,14,-999,32.0,1,2,3,3.0,-1.0,-3.0,0.0,-3.0,-1.0,101
9,1,2489.12,7,2534.58,2536.09,5.83,B,mid,0.72,7,0.62,15,0.7,6,0.6,14,-999,32.0,3,2,1,-3.0,-1.0,-3.0,0.0,-3.0,-1.0,1
9,1,2489.12,8,2542.27,2543.79,6.11,B,right,0.78,7,0.68,15,0.85,5,0.55,34,-999,1.0,1,3,2,3.0,-1.0,3.0,0.0,0.0,-1.0,100
9,1,2489.12,9,2550.24,2551.75,7.43,C,left,0.31,32,0.38,26,0.85,11,-999.0,-999,-999,99.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,101
9,1,2489.12,10,2559.52,2561.03,3.2,B,mid,0.75,7,0.68,14,0.85,5,0.55,34,-999,2.0,3,2,1,0.0,-1.0,3.0,-1.0,0.0,-1.0,111
9,1,2489.12,11,2564.57,2566.08,5.92,A,left,0.72,7,0.62,14,0.88,6,0.58,35,-999,2.0,1,3,2,-3.0,-1.0,-3.0,-1.0,3.0,0.0,101
9,1,2489.12,12,2572.35,2573.86,2.86,B,left,0.72,7,0.68,14,0.85,6,0.55,35,-999,2.0,3,1,2,-3.0,-1.0,3.0,-1.0,0.0,0.0,0
9,1,2489.12,13,2577.06,2578.58,2.76,C,mid,0.32,31,0.48,20,0.85,11,-999.0,-999,-999,99.0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0
9,1,2489.12,14,2581.68,2583.19,4.14,B,left,0.75,7,0.65,14,0.73,6,0.63,13,-999,32.0,3,1,2,0.0,-1.0,0.0,-1.0,3.0,0.0,111
9,1,2489.12,15,2587.68,2589.19,3.94,C,mid,0.75,7,0.68,14,0.73,6,0.66,13,-999,32.0,3,1,2,0.0,-1.0,3.0,-1.0,0.0,0.0,10
9,1,2489.12,16,2593.47,2594.99,4.05,A,right,0.78,7,0.62,15,0.76,6,0.6,14,-999,31.0,3,2,1,3.0,-1.0,-3.0,0.0,0.0,0.0,110
9,1,2489.12,17,2599.37,2600.89,3.43,A,mid,0.75,8,0.65,15,0.85,6,0.55,35,-999,1.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0
9,1,2489.12,18,2604.65,2606.17,5.41,B,left,0.72,8,0.68,15,0.82,5,0.52,34,-999,1.0,2,1,3,-3.0,0.0,3.0,0.0,-3.0,-1.0,11
9,1,2489.12,19,2611.92,2613.43,5.61,B,left,0.72,8,0.65,14,0.7,7,0.63,13,-999,32.0,2,1,3,-3.0,0.0,0.0,-1.0,3.0,0.0,101
9,1,2489.12,20,2619.38,2620.9,3.08,B,left,0.72,8,0.68,15,0.82,6,0.52,35,-999,2.0,2,1,3,-3.0,0.0,3.0,0.0,-3.0,0.0,1
9,1,2489.12,21,2624.33,2625.85,4.93,A,mid,0.75,8,0.62,15,0.88,5,0.58,34,-999,1.0,2,3,1,0.0,0.0,-3.0,0.0,3.0,-1.0,11
9,1,2489.12,22,2631.11,2632.63,6.32,B,mid,0.72,8,0.65,15,0.7,7,0.63,14,-999,31.0,1,2,3,-3.0,0.0,0.0,0.0,-3.0,-1.0,100
9,1,2489.12,23,2639.29,2640.81,5.97,B,right,0.72,8,0.65,15,0.82,5,0.52,34,-999,2.0,1,3,2,-3.0,0.0,0.0,0.0,-3.0,-1.0,11
9,1,2489.12,24,2647.12,2648.64,6.37,A,left,0.75,8,0.62,14,0.88,6,0.58,35,-999,2.0,1,2,3,0.0,0.0,-3.0,-1.0,3.0,0.0,101
9,1,2489.12,25,2655.35,2656.87,6.15,B,mid,0.75,8,0.65,14,0.85,5,0.55,34,-999,2.0,1,2,3,0.0,0.0,0.0,-1.0,0.0,-1.0,111
9,1,2489.12,26,2663.37,2664.88,3.48,A,mid,0.75,8,0.65,15,0.82,5,0.52,34,-999,1.0,2,1,3,0.0,0.0,0.0,0.0,-3.0,-1.0,101
9,1,2489.12,27,2668.7,2670.22,5.24,A,mid,0.78,7,0.62,14,0.76,6,0.6,13,-999,32.0,2,3,1,3.0,-1.0,-3.0,-1.0,0.0,-1.0,100
9,1,2489.12,28,2675.8,2677.31,3.52,B,left,0.72,7,0.65,14,0.7,6,0.63,13,-999,31.0,2,1,3,-3.0,-1.0,0.0,-1.0,3.0,-1.0,0
9,1,2489.12,29,2681.18,2682.69,7.96,A,mid,0.72,8,0.68,15,0.82,5,0.52,34,-999,1.0,2,3,1,-3.0,0.0,3.0,0.0,-3.0,-1.0,110
9,1,2489.12,30,2690.99,2692.51,6.24,B,mid,0.75,7,0.68,15,0.88,6,0.58,35,-999,1.0,1,2,3,0.0,-1.0,3.0,0.0,3.0,0.0,10
9,1,2489.12,31,2699.09,2700.61,3.84,A,left,0.72,8,0.62,15,0.7,7,0.6,14,-999,32.0,1,3,2,-3.0,0.0,-3.0,0.0,3.0,-1.0,100
9,1,2489.12,32,2704.79,2706.3,5.91,B,left,0.75,7,0.68,14,0.73,6,0.66,13,-999,31.0,3,1,2,0.0,-1.0,3.0,-1.0,0.0,-1.0,110
9,1,2489.12,33,2712.55,2714.07,6.55,A,mid,0.75,8,0.65,14,0.73,7,0.63,13,-999,31.0,2,3,1,0.0,0.0,0.0,-1.0,0.0,0.0,0
9,1,2489.12,34,2720.97,2722.48,6.24,A,mid,0.78,8,0.65,15,0.76,7,0.63,14,-999,32.0,2,1,3,3.0,0.0,0.0,0.0,-3.0,-1.0,111
9,1,2489.12,35,2729.06,2730.58,3.52,C,right,0.19,52,0.59,16,0.81,12,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,100
9,1,2489.12,36,2734.45,2735.96,3.4,B,mid,0.78,7,0.68,15,0.88,6,0.58,35,-999,1.0,1,2,3,3.0,-1.0,3.0,0.0,3.0,0.0,110
9,1,2489.12,37,2739.71,2741.23,2.6,C,right,0.28,35,0.67,14,0.78,12,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,11
9,1,2489.12,38,2782.65,2784.16,4.74,B,left,0.78,8,0.65,14,0.82,6,0.52,35,-999,1.0,3,1,2,3.0,0.0,0.0,-1.0,-3.0,0.0,110
9,1,2489.12,39,2789.24,2790.76,3.98,A,mid,0.72,8,0.62,15,0.7,7,0.6,14,-999,32.0,2,1,3,-3.0,0.0,-3.0,0.0,0.0,0.0,110
9,1,2489.12,40,2795.08,2796.59,5.88,C,mid,0.75,7,0.62,15,0.88,6,0.58,35,-999,1.0,1,3,2,0.0,-1.0,-3.0,0.0,3.0,0.0,1
9,1,2489.12,41,2802.81,2804.32,5.9,B,mid,0.75,7,0.65,15,0.73,6,0.63,14,-999,31.0,1,2,3,0.0,-1.0,0.0,0.0,3.0,-1.0,110
9,1,2489.12,42,2810.57,2812.09,5.97,A,right,0.75,8,0.65,15,0.73,7,0.63,14,-999,31.0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,10
9,1,2489.12,43,2818.4,2819.92,5.65,B,mid,0.78,8,0.68,15,0.82,6,0.52,35,-999,1.0,3,2,1,3.0,0.0,3.0,0.0,-3.0,0.0,1
9,1,2489.12,44,2825.9,2827.41,3.33,C,right,0.24,41,0.37,27,0.76,13,-999.0,-999,-999,99.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,10
9,1,2489.12,45,2831.08,2832.6,5.79,B,right,0.72,7,0.65,15,0.85,6,0.55,35,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,0.0,11
9,1,2489.12,46,2838.73,2840.24,3.57,C,right,0.16,62,0.46,21,0.87,11,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,10
9,1,2489.12,47,2844.14,2845.66,3.47,A,left,0.72,8,0.62,14,0.85,6,0.55,35,-999,2.0,1,2,3,-3.0,0.0,-3.0,-1.0,0.0,0.0,11
9,1,2489.12,48,2849.47,2850.99,4.41,A,right,0.78,8,0.62,14,0.85,6,0.55,35,-999,2.0,3,2,1,3.0,0.0,-3.0,-1.0,0.0,0.0,0
9,1,2489.12,49,2855.74,2857.26,5.68,A,mid,0.75,7,0.62,15,0.73,6,0.6,14,-999,32.0,2,1,3,0.0,-1.0,-3.0,0.0,-3.0,0.0,1
9,1,2489.12,50,2863.29,2864.8,5.54,A,mid,0.75,8,0.65,15,0.73,7,0.63,14,-999,31.0,2,1,3,0.0,0.0,0.0,0.0,0.0,-1.0,10
9,1,2489.12,51,2870.68,2872.2,3.75,B,mid,0.78,7,0.68,14,0.76,6,0.66,13,-999,32.0,1,2,3,3.0,-1.0,3.0,-1.0,3.0,-1.0,0
9,1,2489.12,52,2876.28,2877.8,5.56,A,mid,0.78,8,0.62,14,0.76,7,0.6,13,-999,31.0,2,1,3,3.0,0.0,-3.0,-1.0,-3.0,0.0,100
9,1,2489.12,53,2883.7,2885.21,4.88,A,left,0.78,8,0.65,14,0.82,5,0.52,34,-999,2.0,1,2,3,3.0,0.0,0.0,-1.0,-3.0,-1.0,0
9,1,2489.12,54,2890.43,2891.94,3.48,C,left,0.19,52,0.56,17,0.8,12,-999.0,-999,-999,99.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,10
9,1,2489.12,55,2895.78,2897.29,7.22,A,left,0.78,7,0.62,15,0.85,5,0.55,34,-999,1.0,1,2,3,3.0,-1.0,-3.0,0.0,0.0,-1.0,101
9,1,2489.12,56,2904.86,2906.37,4.87,B,right,0.72,7,0.65,15,0.7,6,0.63,14,-999,31.0,1,3,2,-3.0,-1.0,0.0,0.0,3.0,-1.0,111
9,1,2489.12,57,2911.59,2913.1,4.98,B,left,0.72,7,0.65,15,0.7,6,0.63,14,-999,31.0,2,1,3,-3.0,-1.0,0.0,0.0,3.0,-1.0,100
9,1,2489.12,58,2918.42,2919.93,5.17,B,left,0.72,8,0.68,14,0.88,6,0.58,35,-999,2.0,3,1,2,-3.0,0.0,3.0,-1.0,3.0,0.0,110
9,1,2489.12,59,2925.45,2926.97,3.9,C,left,0.27,37,0.61,16,0.89,11,-999.0,-999,-999,99.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1
9,1,2489.12,60,2931.21,2932.73,4.11,B,left,0.78,8,0.68,15,0.88,5,0.58,34,-999,1.0,3,1,2,3.0,0.0,3.0,0.0,3.0,-1.0,111
9,1,2489.12,61,2937.18,2938.7,3.52,B,mid,0.72,8,0.68,14,0.7,7,0.66,13,-999,32.0,3,2,1,-3.0,0.0,3.0,-1.0,0.0,-1.0,0
9,1,2489.12,62,2942.56,2944.08,1.52,C,right,0.27,37,0.47,21,0.86,11,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0
9,1,2489.12,63,2945.93,2947.44,3.21,C,left,0.29,34,0.42,23,0.72,13,-999.0,-999,-999,99.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,110
9,1,2489.12,64,2950.99,2952.51,4.13,B,left,0.72,7,0.68,14,0.7,6,0.66,13,-999,31.0,2,1,3,-3.0,-1.0,3.0,-1.0,-3.0,0.0,101
9,1,2489.12,65,2956.97,2958.49,7.78,C,right,0.72,7,0.68,15,0.88,6,0.58,35,-999,2.0,2,1,3,-3.0,-1.0,3.0,0.0,3.0,0.0,111
9,1,2489.12,66,2966.6,2968.12,5.99,A,left,0.72,8,0.62,14,0.7,7,0.6,13,-999,32.0,1,3,2,-3.0,0.0,-3.0,-1.0,0.0,0.0,10
9,1,2489.12,67,2974.45,2975.97,4.98,A,left,0.72,8,0.62,15,0.7,7,0.6,14,-999,31.0,1,2,3,-3.0,0.0,-3.0,0.0,0.0,-1.0,111
9,1,2489.12,68,2981.28,2982.8,3.84,B,left,0.75,8,0.65,14,0.73,7,0.63,13,-999,31.0,3,1,2,0.0,0.0,0.0,-1.0,-3.0,-1.0,111
9,1,2489.12,69,2986.98,2988.5,8.71,B,mid,0.78,7,0.68,15,0.76,6,0.66,14,-999,31.0,3,2,1,3.0,-1.0,3.0,0.0,0.0,0.0,100
9,1,2489.12,70,2997.54,2999.06,2.56,A,right,0.75,7,0.62,15,0.88,5,0.58,34,-999,2.0,3,1,2,0.0,-1.0,-3.0,0.0,3.0,-1.0,0
9,1,2489.12,71,3001.96,3003.47,3.66,A,left,0.78,8,0.62,14,0.85,5,0.55,34,-999,1.0,1,3,2,3.0,0.0,-3.0,-1.0,0.0,-1.0,110
9,1,2489.12,72,3007.47,3008.99,4.32,B,left,0.72,8,0.65,15,0.82,5,0.52,34,-999,1.0,3,1,2,-3.0,0.0,0.0,0.0,-3.0,-1.0,110
9,1,2489.12,73,3013.67,3015.19,3.75,C,right,0.32,31,0.6,16,0.78,12,-999.0,-999,-999,99.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,110
9,1,2489.12,74,3019.27,3020.79,3.65,B,mid,0.78,7,0.65,15,0.76,6,0.63,14,-999,32.0,3,2,1,3.0,-1.0,0.0,0.0,-3.0,-1.0,110
9,1,2489.12,75,3024.77,3026.28,5.66,A,right,0.72,8,0.62,14,0.85,6,0.55,35,-999,2.0,3,2,1,-3.0,0.0,-3.0,-1.0,0.0,0.0,100
9,Estimation2,3115.78,E1,3115.84,3117.35,2.73,B,left,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,110
9,Estimation2,3115.78,E2,3120.42,3121.94,2.37,B,mid,0.75,12,0.65,15,0.85,-999,0.55,20,1,2.0,1,2,3,,,,,,,0
9,Estimation2,3115.78,E3,3124.63,3126.15,2.54,A,right,0.75,12,0.65,15,0.85,-999,0.55,28,3,,3,1,2,,,,,,,1
9,Estimation2,3115.78,E4,3129.03,3130.55,2.58,B,right,0.75,12,0.65,15,0.85,6,0.55,28,1,2.0,1,3,2,,,,,,,1
9,Estimation2,3115.78,E5,3133.47,3134.98,2.18,A,left,0.75,12,0.65,15,0.85,6,0.55,32,2,1.0,1,3,2,,,,,,,0
9,Estimation2,3115.78,E6,3137.5,3139.01,1.84,B,mid,0.75,12,0.65,15,0.85,8,0.55,32,1,2.0,1,2,3,,,,,,,0
9,Estimation2,3115.78,E7,3141.2,3142.71,2.65,A,right,0.75,12,0.65,15,0.85,8,0.55,34,2,1.0,3,1,2,,,,,,,101
9,Estimation2,3115.78,E8,3145.71,3147.23,6.66,C,mid,0.75,12,0.65,15,0.85,9,0.55,34,1,2.0,3,1,2,,,,,,,10
9,Estimation2,3115.78,E9,3154.23,3155.74,4.4,A,right,0.75,12,0.65,15,0.85,9,0.55,33,2,1.0,3,2,1,,,,,,,110
9,Estimation2,3115.78,E10,3160.49,3162.01,5.99,C,mid,0.75,12,0.65,15,0.85,10,0.55,33,1,2.0,3,1,2,,,,,,,110
9,Estimation2,3115.78,E11,3168.34,3169.85,4.05,C,right,0.75,12,0.65,15,0.85,10,0.55,33,2,1.0,1,2,3,,,,,,,101
9,2,3178.05,1,3178.12,3179.63,6.03,A,right,0.78,12,0.68,15,0.76,11,0.66,14,-999,31.0,3,1,2,3.0,0.0,3.0,0.0,0.0,0.0,11
9,2,3178.05,2,3186.0,3187.51,6.17,B,mid,0.72,11,0.68,14,0.85,10,0.55,33,-999,2.0,1,2,3,-3.0,-1.0,3.0,-1.0,0.0,0.0,101
9,2,3178.05,3,3194.03,3195.55,4.96,A,left,0.72,11,0.65,15,0.7,10,0.63,14,-999,31.0,1,3,2,-3.0,-1.0,0.0,0.0,3.0,-1.0,111
9,2,3178.05,4,3200.84,3202.36,2.62,C,right,0.24,41,0.37,27,0.76,13,-999.0,-999,-999,99.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,11
9,2,3178.05,5,3205.33,3206.84,3.99,A,mid,0.78,12,0.65,15,0.76,11,0.63,14,-999,32.0,2,1,3,3.0,0.0,0.0,0.0,0.0,0.0,100
9,2,3178.05,6,3211.17,3212.69,7.69,A,right,0.72,12,0.68,15,0.82,9,0.52,32,-999,1.0,3,2,1,-3.0,0.0,3.0,0.0,-3.0,-1.0,0
9,2,3178.05,7,3220.72,3222.24,4.41,A,mid,0.78,11,0.62,15,0.76,10,0.6,14,-999,31.0,2,3,1,3.0,-1.0,-3.0,0.0,0.0,0.0,111
9,2,3178.05,8,3226.99,3228.5,3.43,A,right,0.72,12,0.62,15,0.7,11,0.6,14,-999,32.0,3,2,1,-3.0,0.0,-3.0,0.0,0.0,0.0,0
9,2,3178.05,9,3232.27,3233.78,5.93,A,mid,0.78,12,0.68,15,0.88,9,0.58,32,-999,1.0,2,1,3,3.0,0.0,3.0,0.0,3.0,-1.0,1
9,2,3178.05,10,3240.05,3241.56,6.14,A,right,0.72,12,0.68,15,0.82,9,0.52,32,-999,1.0,3,2,1,-3.0,0.0,3.0,0.0,-3.0,-1.0,10
9,2,3178.05,11,3248.04,3249.56,4.87,A,right,0.75,11,0.65,15,0.73,10,0.63,14,-999,31.0,3,1,2,0.0,-1.0,0.0,0.0,3.0,-1.0,110
9,2,3178.05,12,3254.78,3256.29,6.04,C,mid,0.72,12,0.62,14,0.85,10,0.55,33,-999,2.0,3,1,2,-3.0,0.0,-3.0,-1.0,0.0,0.0,0
9,2,3178.05,13,3262.67,3264.19,4.22,A,mid,0.75,12,0.65,15,0.82,9,0.52,32,-999,1.0,2,1,3,0.0,0.0,0.0,0.0,-3.0,-1.0,110
9,2,3178.05,14,3268.75,3270.27,4.97,A,right,0.72,12,0.65,15,0.7,11,0.63,14,-999,31.0,3,1,2,-3.0,0.0,0.0,0.0,-3.0,-1.0,110
9,2,3178.05,15,3275.59,3277.1,5.45,A,left,0.72,11,0.68,14,0.7,10,0.66,13,-999,31.0,1,3,2,-3.0,-1.0,3.0,-1.0,-3.0,0.0,0
9,2,3178.05,16,3282.88,3284.4,3.38,A,right,0.75,12,0.65,15,0.73,11,0.63,14,-999,31.0,3,2,1,0.0,0.0,0.0,0.0,0.0,-1.0,1
9,2,3178.05,17,3288.12,3289.63,7.58,B,right,0.72,12,0.68,14,0.7,11,0.66,13,-999,32.0,2,3,1,-3.0,0.0,3.0,-1.0,0.0,-1.0,11
9,2,3178.05,18,3297.55,3299.06,6.9,B,right,0.75,11,0.68,14,0.73,10,0.66,13,-999,32.0,1,3,2,0.0,-1.0,3.0,-1.0,0.0,0.0,10
9,2,3178.05,19,3306.31,3307.83,6.03,A,right,0.78,11,0.68,15,0.85,9,0.55,32,-999,1.0,3,2,1,3.0,-1.0,3.0,0.0,0.0,-1.0,10
9,2,3178.05,20,3314.19,3315.71,4.03,C,mid,0.27,37,0.47,21,0.86,11,-999.0,-999,-999,99.0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,11
9,2,3178.05,21,3320.09,3321.6,4.68,A,mid,0.72,12,0.65,14,0.7,11,0.63,13,-999,32.0,2,3,1,-3.0,0.0,0.0,-1.0,3.0,0.0,101
9,2,3178.05,22,3326.62,3328.14,2.86,C,left,0.16,62,0.46,21,0.87,11,-999.0,-999,-999,99.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10
