subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
1,Practice,2806.76,P1,2806.83,2808.35,4.09,A,right,0.78,7,0.62,17,0.85,3,0.55,24,-999,2.0,3,1,2,3.0,-2.0,-3.0,2.0,0.0,-1.0,1
1,Practice,2806.76,P2,2812.79,2814.31,3.31,A,left,0.72,7,0.62,16,0.88,5,0.58,26,-999,2.0,1,2,3,-3.0,-2.0,-3.0,1.0,3.0,1.0,10
1,Practice,2806.76,P3,2817.96,2819.48,3.04,C,left,0.75,11,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,0.0,2.0,3.0,-2.0,0.0,0.0,110
1,Practice,2806.76,P4,2822.86,2824.37,3.33,C,mid,0.75,9,0.65,15,0.88,5,0.58,26,-999,1.0,3,1,2,0.0,0.0,0.0,0.0,3.0,1.0,100
1,Practice,2806.76,P5,2828.06,2829.57,4.46,A,left,0.72,11,0.62,13,0.85,6,0.55,27,-999,1.0,1,3,2,-3.0,2.0,-3.0,-2.0,0.0,2.0,101
1,Practice,2806.76,P6,2834.37,2835.89,2.96,A,mid,0.78,7,0.62,13,0.82,6,0.52,27,-999,2.0,2,3,1,3.0,-2.0,-3.0,-2.0,-3.0,2.0,110
1,Practice,2806.76,P7,2839.19,2840.7,3.05,A,mid,0.75,7,0.65,17,0.85,5,0.55,26,-999,2.0,2,1,3,0.0,-2.0,0.0,2.0,0.0,1.0,111
1,Practice,2806.76,P8,2844.1,2845.62,3.18,A,right,0.72,8,0.68,15,0.82,6,0.52,27,-999,2.0,3,1,2,-3.0,-1.0,3.0,0.0,-3.0,2.0,110
1,Practice,2806.76,P9,2849.13,2850.65,3.03,C,mid,0.78,8,0.62,16,0.88,5,0.58,26,-999,1.0,3,1,2,3.0,-1.0,-3.0,1.0,3.0,1.0,1
1,Practice,2806.76,P10,2854.01,2855.53,3.19,A,left,0.75,10,0.65,16,0.82,2,0.52,23,-999,2.0,1,2,3,0.0,1.0,0.0,1.0,-3.0,-2.0,101
1,Practice,2806.76,P11,2859.06,2860.58,5.5,A,mid,0.72,8,0.65,15,0.85,5,0.55,26,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,1.0,0
1,Practice,2806.76,P12,2866.41,2867.93,3.46,C,left,0.72,8,0.68,15,0.85,5,0.55,26,-999,1.0,2,3,1,-3.0,-1.0,3.0,0.0,0.0,1.0,101
1,Practice,2806.76,P13,2871.73,2873.24,3.04,C,right,0.78,11,0.68,16,0.88,5,0.58,26,-999,1.0,2,1,3,3.0,2.0,3.0,1.0,3.0,1.0,111
1,Practice,2806.76,P14,2876.62,2878.14,2.02,A,right,0.72,11,0.62,17,0.82,3,0.52,24,-999,2.0,3,2,1,-3.0,2.0,-3.0,2.0,-3.0,-1.0,0
1,Practice,2806.76,P15,2880.49,2882.01,2.37,A,mid,0.78,7,0.68,14,0.88,5,0.58,26,-999,2.0,2,3,1,3.0,-2.0,3.0,-1.0,3.0,1.0,10
1,Practice,2806.76,P16,2884.72,2886.24,2.09,A,mid,0.78,7,0.65,13,0.82,2,0.52,23,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,-2.0,1
1,Practice,2806.76,P17,2888.67,2890.19,3.22,A,right,0.72,10,0.65,13,0.82,5,0.52,26,-999,2.0,3,2,1,-3.0,1.0,0.0,-2.0,-3.0,1.0,110
1,Practice,2806.76,P18,2893.75,2895.27,3.74,A,right,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
1,Practice,2806.76,P19,2899.35,2900.87,2.62,A,right,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
1,Practice,2806.76,P20,2903.83,2905.35,1.82,C,mid,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
1,Practice,2806.76,P21,2907.51,2909.03,1.77,C,mid,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
