subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
5,1,6926.81,6,6976.97,6978.48,7.53,C,left,0.32,31,0.6,16,0.78,12,-999.0,-999,-999,99.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,111
5,1,6926.81,7,6986.36,6987.88,7.67,A,left,0.78,6,0.68,15,0.88,4,0.58,33,-999,1.0,1,3,2,3.0,-1.0,3.0,0.0,3.0,0.0,101
5,1,6926.81,8,6995.89,6997.41,7.57,A,left,0.72,7,0.62,15,0.7,6,0.6,14,-999,31.0,1,2,3,-3.0,0.0,-3.0,0.0,0.0,-1.0,101
5,1,6926.81,9,7005.32,7006.84,12.12,A,right,0.75,7,0.65,14,0.73,6,0.63,13,-999,31.0,3,2,1,0.0,0.0,0.0,-1.0,0.0,0.0,1
5,1,6926.81,10,7019.3,7020.82,13.24,A,left,0.75,6,0.62,15,0.88,4,0.58,33,-999,1.0,1,3,2,0.0,-1.0,-3.0,0.0,3.0,0.0,100
5,1,6926.81,11,7034.4,7035.91,10.16,A,mid,0.78,7,0.68,15,0.76,6,0.66,14,-999,31.0,2,3,1,3.0,0.0,3.0,0.0,0.0,0.0,101
5,1,6926.81,12,7046.41,7047.93,11.67,C,left,0.27,37,0.47,21,0.86,11,-999.0,-999,-999,99.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,111
5,1,6926.81,13,7059.94,7061.45,10.69,B,right,0.78,7,0.65,15,0.76,6,0.63,14,-999,32.0,1,3,2,3.0,0.0,0.0,0.0,0.0,0.0,101
5,1,6926.81,14,7072.48,7074.0,8.93,B,left,0.72,7,0.65,14,0.7,6,0.63,13,-999,32.0,3,1,2,-3.0,0.0,0.0,-1.0,3.0,0.0,0
5,1,6926.81,15,7083.28,7084.8,14.41,B,left,0.72,7,0.68,15,0.82,3,0.52,32,-999,1.0,3,1,2,-3.0,0.0,3.0,0.0,-3.0,-1.0,0
5,1,6926.81,16,7099.54,7101.06,11.24,B,left,0.72,7,0.68,15,0.82,4,0.52,33,-999,2.0,3,1,2,-3.0,0.0,3.0,0.0,-3.0,0.0,111
5,1,6926.81,17,7112.64,7114.15,14.35,B,left,0.72,6,0.65,15,0.88,3,0.58,32,-999,2.0,3,1,2,-3.0,-1.0,0.0,0.0,3.0,-1.0,10
5,1,6926.81,18,7128.83,7130.35,5.26,B,mid,0.72,6,0.62,15,0.7,5,0.6,14,-999,32.0,3,2,1,-3.0,-1.0,-3.0,0.0,-3.0,-1.0,110
5,1,6926.81,19,7135.95,7137.46,9.91,B,left,0.78,6,0.68,15,0.85,3,0.55,32,-999,1.0,2,1,3,3.0,-1.0,3.0,0.0,0.0,-1.0,0
5,1,6926.81,20,7147.71,7149.23,13.35,A,mid,0.72,7,0.65,15,0.7,6,0.63,14,-999,31.0,2,1,3,-3.0,0.0,0.0,0.0,-3.0,-1.0,11
5,1,6926.81,21,7162.9,7164.42,16.47,A,mid,0.78,7,0.65,14,0.82,3,0.52,32,-999,1.0,2,1,3,3.0,0.0,0.0,-1.0,-3.0,-1.0,101
5,1,6926.81,22,7181.23,7182.75,5.93,A,mid,0.75,7,0.65,15,0.85,4,0.55,33,-999,1.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1
5,1,6926.81,23,7189.01,7190.53,8.68,B,right,0.72,7,0.68,15,0.82,3,0.52,32,-999,1.0,2,3,1,-3.0,0.0,3.0,0.0,-3.0,-1.0,11
5,1,6926.81,24,7199.56,7201.08,16.05,A,left,0.75,7,0.65,15,0.82,3,0.52,32,-999,1.0,1,2,3,0.0,0.0,0.0,0.0,-3.0,-1.0,100
5,1,6926.81,25,7217.47,7218.99,18.82,A,left,0.72,7,0.62,15,0.7,6,0.6,14,-999,32.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,0.0,11
5,1,6926.81,26,7238.15,7239.66,16.13,A,left,0.75,7,0.65,15,0.73,6,0.63,14,-999,31.0,1,2,3,0.0,0.0,0.0,0.0,0.0,-1.0,101
5,1,6926.81,27,7256.14,7257.66,13.18,C,right,0.72,6,0.62,14,0.88,4,0.58,33,-999,2.0,1,2,3,-3.0,-1.0,-3.0,-1.0,3.0,0.0,111
5,1,6926.81,28,7271.19,7272.7,17.48,B,left,0.78,7,0.65,14,0.82,3,0.52,32,-999,2.0,2,1,3,3.0,0.0,0.0,-1.0,-3.0,-1.0,101
5,1,6926.81,29,7290.53,7292.05,5.6,A,mid,0.75,7,0.62,15,0.88,3,0.58,32,-999,1.0,2,3,1,0.0,0.0,-3.0,0.0,3.0,-1.0,100
5,1,6926.81,30,7297.99,7299.51,12.67,A,mid,0.72,7,0.65,15,0.82,3,0.52,32,-999,1.0,2,1,3,-3.0,0.0,0.0,0.0,-3.0,-1.0,0
5,1,6926.81,31,7312.52,7314.04,12.32,C,left,0.72,6,0.68,15,0.88,4,0.58,33,-999,2.0,2,3,1,-3.0,-1.0,3.0,0.0,3.0,0.0,110
5,1,6926.81,32,7326.7,7328.22,10.45,C,right,0.19,52,0.59,16,0.81,12,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,10
5,1,6926.81,33,7339.01,7340.53,15.85,B,right,0.75,6,0.65,14,0.73,5,0.63,13,-999,32.0,1,3,2,0.0,-1.0,0.0,-1.0,3.0,0.0,100
5,1,6926.81,34,7356.72,7358.24,9.08,B,left,0.75,7,0.62,14,0.88,4,0.58,33,-999,2.0,3,1,2,0.0,0.0,-3.0,-1.0,3.0,0.0,110
5,1,6926.81,35,7367.67,7369.19,18.15,B,right,0.72,7,0.65,15,0.82,3,0.52,32,-999,2.0,2,3,1,-3.0,0.0,0.0,0.0,-3.0,-1.0,0
5,1,6926.81,36,7387.68,7389.2,6.87,C,right,0.29,34,0.42,23,0.72,13,-999.0,-999,-999,99.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,111
5,1,6926.81,37,7396.41,7397.93,9.19,B,mid,0.78,6,0.68,15,0.76,5,0.66,14,-999,31.0,1,2,3,3.0,-1.0,3.0,0.0,0.0,0.0,100
5,1,6926.81,38,7491.63,7493.15,18.56,A,left,0.72,7,0.62,15,0.7,6,0.6,14,-999,32.0,1,2,3,-3.0,0.0,-3.0,0.0,3.0,-1.0,110
5,1,6926.81,39,7512.04,7513.56,9.1,C,right,0.16,62,0.46,21,0.87,11,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,11
5,1,6926.81,40,7522.99,7524.5,5.6,A,right,0.78,7,0.65,14,0.82,4,0.52,33,-999,1.0,3,1,2,3.0,0.0,0.0,-1.0,-3.0,0.0,110
5,1,6926.81,41,7530.43,7531.95,14.81,B,left,0.75,6,0.68,14,0.85,3,0.55,32,-999,2.0,2,1,3,0.0,-1.0,3.0,-1.0,0.0,-1.0,110
5,1,6926.81,42,7547.1,7548.61,11.77,C,mid,0.72,7,0.68,14,0.88,4,0.58,33,-999,2.0,1,3,2,-3.0,0.0,3.0,-1.0,3.0,0.0,1
5,1,6926.81,43,7560.72,7562.24,10.27,B,mid,0.75,6,0.62,15,0.73,5,0.6,14,-999,32.0,1,2,3,0.0,-1.0,-3.0,0.0,-3.0,0.0,110
5,1,6926.81,44,7572.85,7574.37,18.3,B,left,0.72,7,0.62,14,0.85,4,0.55,33,-999,2.0,3,1,2,-3.0,0.0,-3.0,-1.0,0.0,0.0,10
5,1,6926.81,45,7593.01,7594.53,10.83,A,right,0.78,7,0.68,15,0.88,3,0.58,32,-999,1.0,3,2,1,3.0,0.0,3.0,0.0,3.0,-1.0,1
5,1,6926.81,46,7605.69,7607.21,6.11,A,mid,0.78,7,0.62,14,0.85,3,0.55,32,-999,1.0,2,1,3,3.0,0.0,-3.0,-1.0,0.0,-1.0,10
5,1,6926.81,47,7613.66,7615.17,9.84,A,mid,0.78,6,0.68,14,0.76,5,0.66,13,-999,32.0,2,3,1,3.0,-1.0,3.0,-1.0,3.0,-1.0,11
5,1,6926.81,48,7625.35,7626.87,18.06,A,left,0.78,7,0.65,15,0.76,6,0.63,14,-999,32.0,1,2,3,3.0,0.0,0.0,0.0,-3.0,-1.0,10
5,1,6926.81,49,7645.26,7646.78,18.16,A,left,0.78,7,0.62,14,0.85,4,0.55,33,-999,2.0,1,2,3,3.0,0.0,-3.0,-1.0,0.0,0.0,11
5,1,6926.81,50,7665.27,7666.79,10.56,A,right,0.72,6,0.65,14,0.7,5,0.63,13,-999,31.0,3,2,1,-3.0,-1.0,0.0,-1.0,3.0,-1.0,0
5,1,6926.81,51,7677.7,7679.22,9.75,B,left,0.72,6,0.68,14,0.85,4,0.55,33,-999,2.0,2,1,3,-3.0,-1.0,3.0,-1.0,0.0,0.0,1
5,1,6926.81,52,7689.32,7690.83,16.69,A,mid,0.78,6,0.62,15,0.76,5,0.6,14,-999,31.0,2,1,3,3.0,-1.0,-3.0,0.0,0.0,0.0,10
5,1,6926.81,53,7707.86,7709.38,9.7,C,right,0.24,41,0.37,27,0.76,13,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0
5,1,6926.81,54,7719.41,7720.92,14.02,B,left,0.75,6,0.68,14,0.73,5,0.66,13,-999,32.0,2,1,3,0.0,-1.0,3.0,-1.0,0.0,0.0,100
5,1,6926.81,55,7735.28,7736.8,13.14,A,left,0.78,6,0.62,15,0.85,3,0.55,32,-999,1.0,1,2,3,3.0,-1.0,-3.0,0.0,0.0,-1.0,0
5,1,6926.81,56,7750.3,7751.81,9.55,C,left,0.32,31,0.48,20,0.85,11,-999.0,-999,-999,99.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,10
5,1,6926.81,57,7761.71,7763.22,10.51,A,left,0.75,7,0.65,15,0.73,6,0.63,14,-999,31.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,101
5,1,6926.81,58,7774.09,7775.6,4.4,A,left,0.72,6,0.65,15,0.7,5,0.63,14,-999,31.0,1,3,2,-3.0,-1.0,0.0,0.0,3.0,-1.0,111
5,1,6926.81,59,7780.35,7781.87,10.85,A,mid,0.75,7,0.65,14,0.85,3,0.55,32,-999,2.0,2,1,3,0.0,0.0,0.0,-1.0,0.0,-1.0,100
5,1,6926.81,60,7793.06,7794.58,13.35,A,right,0.78,7,0.62,15,0.76,6,0.6,14,-999,32.0,3,1,2,3.0,0.0,-3.0,0.0,3.0,0.0,110
5,1,6926.81,61,7808.28,7809.79,13.89,A,right,0.75,6,0.65,15,0.73,5,0.63,14,-999,31.0,3,2,1,0.0,-1.0,0.0,0.0,3.0,-1.0,1
5,1,6926.81,62,7824.02,7825.54,16.98,A,right,0.75,7,0.65,14,0.73,6,0.63,13,-999,31.0,3,1,2,0.0,0.0,0.0,-1.0,-3.0,-1.0,111
5,1,6926.81,63,7842.87,7844.38,12.18,A,right,0.75,6,0.68,15,0.88,4,0.58,33,-999,1.0,3,2,1,0.0,-1.0,3.0,0.0,3.0,0.0,0
5,1,6926.81,64,7856.89,7858.41,7.72,B,mid,0.78,6,0.62,15,0.76,5,0.6,14,-999,32.0,1,2,3,3.0,-1.0,-3.0,0.0,-3.0,-1.0,0
5,1,6926.81,65,7866.47,7867.99,12.66,B,right,0.78,6,0.62,14,0.76,5,0.6,13,-999,32.0,2,3,1,3.0,-1.0,-3.0,-1.0,0.0,-1.0,110
5,1,6926.81,66,7880.99,7882.5,6.09,A,mid,0.72,6,0.65,15,0.7,5,0.63,14,-999,31.0,2,1,3,-3.0,-1.0,0.0,0.0,3.0,-1.0,101
5,1,6926.81,67,7888.93,7890.45,7.02,C,right,0.28,35,0.67,14,0.78,12,-999.0,-999,-999,99.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,111
5,1,6926.81,68,7897.81,7899.33,13.81,B,right,0.72,7,0.68,14,0.7,6,0.66,13,-999,32.0,1,3,2,-3.0,0.0,3.0,-1.0,0.0,-1.0,10
5,1,6926.81,69,7913.48,7914.99,23.84,B,mid,0.72,6,0.68,14,0.7,5,0.66,13,-999,31.0,1,2,3,-3.0,-1.0,3.0,-1.0,-3.0,0.0,111
5,1,6926.81,70,7939.17,7940.68,14.98,B,left,0.78,6,0.65,15,0.76,5,0.63,14,-999,32.0,3,1,2,3.0,-1.0,0.0,0.0,-3.0,-1.0,111
5,1,6926.81,71,7956.01,7957.53,8.12,A,right,0.78,7,0.62,14,0.76,6,0.6,13,-999,31.0,3,2,1,3.0,0.0,-3.0,-1.0,-3.0,0.0,100
5,1,6926.81,72,7965.99,7967.51,10.42,A,right,0.72,7,0.62,14,0.85,4,0.55,33,-999,2.0,3,1,2,-3.0,0.0,-3.0,-1.0,0.0,0.0,0
5,1,6926.81,73,7978.27,7979.79,16.73,B,right,0.75,6,0.62,15,0.88,3,0.58,32,-999,2.0,1,3,2,0.0,-1.0,-3.0,0.0,3.0,-1.0,110
5,1,6926.81,74,7996.86,7998.38,10.1,C,mid,0.19,52,0.56,17,0.8,12,-999.0,-999,-999,99.0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,110
5,1,6926.81,75,8008.81,8010.33,11.76,B,left,0.72,6,0.65,15,0.85,4,0.55,33,-999,2.0,2,1,3,-3.0,-1.0,0.0,0.0,0.0,0.0,110
5,Estimation2,8208.13,E1,8208.2,8209.71,5.61,A,right,0.75,11,0.65,15,0.85,-999,0.55,20,3,,3,2,1,,,,,,,110
5,Estimation2,8208.13,E2,8215.66,8217.18,4.85,B,mid,0.75,8,0.65,15,0.85,-999,0.55,20,1,2.0,3,2,1,,,,,,,100
5,Estimation2,8208.13,E3,8222.36,8223.87,12.28,A,mid,0.75,8,0.65,15,0.85,-999,0.55,28,3,,2,1,3,,,,,,,110
5,Estimation2,8208.13,E4,8236.49,8238.0,5.65,B,mid,0.75,6,0.65,15,0.85,-999,0.55,28,1,2.0,1,2,3,,,,,,,0
5,Estimation2,8208.13,E5,8243.98,8245.5,26.67,A,right,0.75,6,0.65,15,0.85,-999,0.55,32,3,,3,1,2,,,,,,,1
5,Estimation2,8208.13,E6,8272.51,8274.02,15.52,C,mid,0.75,5,0.65,15,0.85,-999,0.55,32,1,2.0,1,3,2,,,,,,,1
5,Estimation2,8208.13,E7,8289.89,8291.4,11.62,B,right,0.75,5,0.65,15,0.85,-999,0.55,30,3,,1,3,2,,,,,,,0
5,Estimation2,8208.13,E8,8303.36,8304.88,5.57,B,mid,0.75,6,0.65,15,0.85,-999,0.55,30,1,2.0,1,2,3,,,,,,,0
5,Estimation2,8208.13,E9,8310.8,8312.31,17.75,A,right,0.75,6,0.65,15,0.85,-999,0.55,31,3,,3,1,2,,,,,,,101
5,Estimation2,8208.13,E10,8330.41,8331.92,6.44,B,left,0.75,6,0.65,15,0.85,3,0.55,31,1,2.0,3,1,2,,,,,,,10
5,Estimation2,8208.13,E11,8338.7,8340.22,4.51,A,right,0.75,6,0.65,15,0.85,3,0.55,32,2,1.0,3,2,1,,,,,,,110
5,Estimation2,8208.13,E12,8345.07,8346.58,3.9,B,left,0.75,6,0.65,15,0.85,4,0.55,32,1,2.0,3,1,2,,,,,,,110
5,Estimation2,8208.13,E13,8350.83,8352.35,8.03,C,right,0.75,6,0.65,15,0.85,4,0.55,32,2,1.0,1,2,3,,,,,,,101
5,2,8375.88,1,8375.94,8377.46,27.02,B,left,0.78,6,0.68,15,0.76,5,0.66,14,-999,31.0,3,1,2,3.0,0.0,3.0,0.0,0.0,0.0,11
5,2,8375.88,2,8404.81,8406.33,7.6,B,mid,0.72,5,0.68,14,0.85,4,0.55,32,-999,2.0,1,2,3,-3.0,-1.0,3.0,-1.0,0.0,0.0,101
5,2,8375.88,3,8414.28,8415.79,10.17,B,right,0.72,5,0.65,15,0.7,4,0.63,14,-999,31.0,1,3,2,-3.0,-1.0,0.0,0.0,3.0,-1.0,111
5,2,8375.88,4,8426.31,8427.82,7.32,C,right,0.24,41,0.37,27,0.76,13,-999.0,-999,-999,99.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,11
5,2,8375.88,5,8435.47,8436.99,11.6,B,left,0.78,6,0.65,15,0.76,5,0.63,14,-999,32.0,2,1,3,3.0,0.0,0.0,0.0,0.0,0.0,100
5,2,8375.88,6,8448.93,8450.45,19.72,B,mid,0.72,6,0.68,15,0.82,3,0.52,31,-999,1.0,3,2,1,-3.0,0.0,3.0,0.0,-3.0,-1.0,0
5,2,8375.88,7,8470.51,8472.03,11.86,A,mid,0.78,5,0.62,15,0.76,4,0.6,14,-999,31.0,2,3,1,3.0,-1.0,-3.0,0.0,0.0,0.0,111
5,2,8375.88,8,8484.22,8485.74,14.79,B,mid,0.72,6,0.62,15,0.7,5,0.6,14,-999,32.0,3,2,1,-3.0,0.0,-3.0,0.0,0.0,0.0,0
5,2,8375.88,9,8500.87,8502.38,9.76,A,mid,0.78,6,0.68,15,0.88,3,0.58,31,-999,1.0,2,1,3,3.0,0.0,3.0,0.0,3.0,-1.0,1
5,2,8375.88,10,8512.48,8514.0,20.64,B,mid,0.72,6,0.68,15,0.82,3,0.52,31,-999,1.0,3,2,1,-3.0,0.0,3.0,0.0,-3.0,-1.0,10
5,2,8375.88,11,8534.97,8536.49,11.57,B,left,0.75,5,0.65,15,0.73,4,0.63,14,-999,31.0,3,1,2,0.0,-1.0,0.0,0.0,3.0,-1.0,110
5,2,8375.88,12,8548.4,8549.92,16.37,C,mid,0.72,6,0.62,14,0.85,4,0.55,32,-999,2.0,3,1,2,-3.0,0.0,-3.0,-1.0,0.0,0.0,0
5,2,8375.88,13,8566.63,8568.14,6.12,A,mid,0.75,6,0.65,15,0.82,3,0.52,31,-999,1.0,2,1,3,0.0,0.0,0.0,0.0,-3.0,-1.0,110
5,2,8375.88,14,8574.61,8576.13,15.59,B,left,0.72,6,0.65,15,0.7,5,0.63,14,-999,31.0,3,1,2,-3.0,0.0,0.0,0.0,-3.0,-1.0,110
5,2,8375.88,15,8592.05,8593.57,10.18,B,right,0.72,5,0.68,14,0.7,4,0.66,13,-999,31.0,1,3,2,-3.0,-1.0,3.0,-1.0,-3.0,0.0,0
5,2,8375.88,16,8604.08,8605.6,13.3,A,right,0.75,6,0.65,15,0.73,5,0.63,14,-999,31.0,3,2,1,0.0,0.0,0.0,0.0,0.0,-1.0,1
5,2,8375.88,17,8619.23,8620.74,9.96,B,right,0.72,6,0.68,14,0.7,5,0.66,13,-999,32.0,2,3,1,-3.0,0.0,3.0,-1.0,0.0,-1.0,11
5,2,8375.88,18,8631.04,8632.56,9.39,B,right,0.75,5,0.68,14,0.73,4,0.66,13,-999,32.0,1,3,2,0.0,-1.0,3.0,-1.0,0.0,0.0,10
5,2,8375.88,19,8642.29,8643.8,9.3,A,right,0.78,5,0.68,15,0.85,3,0.55,31,-999,1.0,3,2,1,3.0,-1.0,3.0,0.0,0.0,-1.0,10
5,2,8375.88,20,8653.45,8654.97,7.55,C,mid,0.27,37,0.47,21,0.86,11,-999.0,-999,-999,99.0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,11
5,2,8375.88,21,8662.86,8664.38,16.34,B,right,0.72,6,0.65,14,0.7,5,0.63,13,-999,32.0,2,3,1,-3.0,0.0,0.0,-1.0,3.0,0.0,101
5,2,8375.88,22,8681.06,8682.57,11.27,C,left,0.16,62,0.46,21,0.87,11,-999.0,-999,-999,99.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10
