subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
21,Practice,1217.19,P1,1217.27,1218.79,9.39,B,left,0.78,7,0.62,17,0.85,3,0.55,24,-999,2.0,3,1,2,3.0,-2.0,-3.0,2.0,0.0,-1.0,1
21,Practice,1217.19,P2,1228.52,1230.03,8.63,B,mid,0.72,7,0.62,16,0.88,5,0.58,26,-999,2.0,1,2,3,-3.0,-2.0,-3.0,1.0,3.0,1.0,10
21,Practice,1217.19,P3,1239.0,1240.51,8.2,A,mid,0.75,11,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,0.0,2.0,3.0,-2.0,0.0,0.0,110
21,Practice,1217.19,P4,1249.04,1250.56,10.25,C,mid,0.75,9,0.65,15,0.88,5,0.58,26,-999,1.0,3,1,2,0.0,0.0,0.0,0.0,3.0,1.0,100
21,Practice,1217.19,P5,1261.16,1262.67,8.15,B,right,0.72,11,0.62,13,0.85,6,0.55,27,-999,1.0,1,3,2,-3.0,2.0,-3.0,-2.0,0.0,2.0,101
21,Practice,1217.19,P6,1271.17,1272.69,5.75,C,left,0.78,7,0.62,13,0.82,6,0.52,27,-999,2.0,2,3,1,3.0,-2.0,-3.0,-2.0,-3.0,2.0,110
21,Practice,1217.19,P7,1278.78,1280.3,4.71,A,mid,0.75,7,0.65,17,0.85,5,0.55,26,-999,2.0,2,1,3,0.0,-2.0,0.0,2.0,0.0,1.0,111
21,Practice,1217.19,P8,1285.35,1286.86,5.84,B,left,0.72,8,0.68,15,0.82,6,0.52,27,-999,2.0,3,1,2,-3.0,-1.0,3.0,0.0,-3.0,2.0,110
21,Practice,1217.19,P9,1293.05,1294.56,12.3,B,left,0.78,8,0.62,16,0.88,5,0.58,26,-999,1.0,3,1,2,3.0,-1.0,-3.0,1.0,3.0,1.0,1
21,Practice,1217.19,P10,1307.21,1308.72,6.27,A,left,0.75,10,0.65,16,0.82,2,0.52,23,-999,2.0,1,2,3,0.0,1.0,0.0,1.0,-3.0,-2.0,101
21,Practice,1217.19,P11,1315.32,1316.84,8.3,B,right,0.72,8,0.65,15,0.85,5,0.55,26,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,1.0,0
21,Practice,1217.19,P12,1325.47,1326.99,5.59,B,right,0.72,8,0.68,15,0.85,5,0.55,26,-999,1.0,2,3,1,-3.0,-1.0,3.0,0.0,0.0,1.0,101
21,Practice,1217.19,P13,1332.92,1334.43,6.73,A,mid,0.78,11,0.68,16,0.88,5,0.58,26,-999,1.0,2,1,3,3.0,2.0,3.0,1.0,3.0,1.0,111
21,Practice,1217.19,P14,1341.5,1343.01,6.01,B,mid,0.72,11,0.62,17,0.82,3,0.52,24,-999,2.0,3,2,1,-3.0,2.0,-3.0,2.0,-3.0,-1.0,0
21,Practice,1217.19,P15,1349.34,1350.86,8.48,C,left,0.78,7,0.68,14,0.88,5,0.58,26,-999,2.0,2,3,1,3.0,-2.0,3.0,-1.0,3.0,1.0,10
21,Practice,1217.19,P16,1359.67,1361.19,4.15,A,mid,0.78,7,0.65,13,0.82,2,0.52,23,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,-2.0,1
21,Practice,1217.19,P17,1365.69,1367.21,4.94,A,right,0.72,10,0.65,13,0.82,5,0.52,26,-999,2.0,3,2,1,-3.0,1.0,0.0,-2.0,-3.0,1.0,110
21,Practice,1217.19,P18,1372.49,1374.0,8.83,B,left,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
21,Practice,1217.19,P19,1383.17,1384.68,5.08,A,right,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
21,Practice,1217.19,P20,1390.1,1391.61,6.93,C,mid,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
21,Practice,1217.19,P21,1398.88,1400.4,4.2,B,left,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
21,Practice,1217.19,P22,1404.94,1406.46,7.06,A,left,0.72,9,0.62,15,0.85,2,0.55,23,-999,1.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,-2.0,10
21,Practice,1217.19,P23,1413.86,1415.37,5.47,B,left,0.72,7,0.65,13,0.88,3,0.58,24,-999,1.0,3,1,2,-3.0,-2.0,0.0,-2.0,3.0,-1.0,100
21,Practice,1217.19,P24,1421.19,1422.7,6.32,C,right,0.78,7,0.65,13,0.82,5,0.52,26,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,1.0,10
21,Practice,1217.19,P25,1429.37,1430.89,6.45,B,right,0.78,10,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,3.0,1.0,3.0,-2.0,0.0,0.0,111
21,Estimation1,1597.64,E1,1597.71,1599.23,7.75,A,mid,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,11
21,Estimation1,1597.64,E2,1607.33,1608.84,3.43,B,right,0.75,8,0.65,15,0.85,-999,0.55,20,1,2.0,1,3,2,,,,,,,101
21,Estimation1,1597.64,E3,1612.63,1614.14,4.65,B,left,0.75,8,0.65,15,0.85,-999,0.55,28,3,,3,1,2,,,,,,,100
21,Estimation1,1597.64,E4,1619.14,1620.66,4.88,B,right,0.75,10,0.65,15,0.85,-999,0.55,28,1,2.0,2,3,1,,,,,,,101
21,Estimation1,1597.64,E5,1625.87,1627.39,6.65,B,mid,0.75,10,0.65,15,0.85,-999,0.55,32,3,,1,2,3,,,,,,,1
21,Estimation1,1597.64,E6,1634.37,1635.88,5.06,C,right,0.75,11,0.65,15,0.85,-999,0.55,32,1,2.0,2,1,3,,,,,,,101
21,Estimation1,1597.64,E7,1641.28,1642.8,4.37,B,mid,0.75,11,0.65,15,0.85,-999,0.55,30,3,,1,2,3,,,,,,,100
