subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
10,Practice,2914.48,P1,2914.52,2916.04,4.22,A,right,0.78,7,0.62,17,0.85,3,0.55,24,-999,2.0,3,1,2,3.0,-2.0,-3.0,2.0,0.0,-1.0,1
10,Practice,2914.48,P2,2920.6,2922.12,4.92,A,left,0.72,7,0.62,16,0.88,5,0.58,26,-999,2.0,1,2,3,-3.0,-2.0,-3.0,1.0,3.0,1.0,10
10,Practice,2914.48,P3,2927.38,2928.9,4.08,C,left,0.75,11,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,0.0,2.0,3.0,-2.0,0.0,0.0,110
10,Practice,2914.48,P4,2933.32,2934.83,5.34,C,mid,0.75,9,0.65,15,0.88,5,0.58,26,-999,1.0,3,1,2,0.0,0.0,0.0,0.0,3.0,1.0,100
10,Practice,2914.48,P5,2940.51,2942.03,4.1,C,mid,0.72,11,0.62,13,0.85,6,0.55,27,-999,1.0,1,3,2,-3.0,2.0,-3.0,-2.0,0.0,2.0,101
10,Practice,2914.48,P6,2946.46,2947.98,5.81,B,right,0.78,7,0.62,13,0.82,6,0.52,27,-999,2.0,2,3,1,3.0,-2.0,-3.0,-2.0,-3.0,2.0,110
10,Practice,2914.48,P7,2954.13,2955.64,3.69,A,mid,0.75,7,0.65,17,0.85,5,0.55,26,-999,2.0,2,1,3,0.0,-2.0,0.0,2.0,0.0,1.0,111
10,Practice,2914.48,P8,2959.66,2961.17,11.85,A,right,0.72,8,0.68,15,0.82,6,0.52,27,-999,2.0,3,1,2,-3.0,-1.0,3.0,0.0,-3.0,2.0,110
10,Practice,2914.48,P9,2973.35,2974.87,1.63,C,mid,0.78,8,0.62,16,0.88,5,0.58,26,-999,1.0,3,1,2,3.0,-1.0,-3.0,1.0,3.0,1.0,1
10,Practice,2914.48,P10,2976.84,2978.35,3.22,A,left,0.75,10,0.65,16,0.82,2,0.52,23,-999,2.0,1,2,3,0.0,1.0,0.0,1.0,-3.0,-2.0,101
10,Practice,2914.48,P11,2981.9,2983.42,2.31,A,mid,0.72,8,0.65,15,0.85,5,0.55,26,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,1.0,0
10,Practice,2914.48,P12,2986.07,2987.58,1.59,A,mid,0.72,8,0.68,15,0.85,5,0.55,26,-999,1.0,2,3,1,-3.0,-1.0,3.0,0.0,0.0,1.0,101
10,Practice,2914.48,P13,2989.5,2991.01,3.12,A,mid,0.78,11,0.68,16,0.88,5,0.58,26,-999,1.0,2,1,3,3.0,2.0,3.0,1.0,3.0,1.0,111
10,Practice,2914.48,P14,2994.48,2996.0,4.43,B,mid,0.72,11,0.62,17,0.82,3,0.52,24,-999,2.0,3,2,1,-3.0,2.0,-3.0,2.0,-3.0,-1.0,0
10,Practice,2914.48,P15,3000.76,3002.28,5.71,A,mid,0.78,7,0.68,14,0.88,5,0.58,26,-999,2.0,2,3,1,3.0,-2.0,3.0,-1.0,3.0,1.0,10
10,Practice,2914.48,P16,3008.33,3009.84,2.16,A,mid,0.78,7,0.65,13,0.82,2,0.52,23,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,-2.0,1
10,Practice,2914.48,P17,3012.34,3013.86,2.7,A,right,0.72,10,0.65,13,0.82,5,0.52,26,-999,2.0,3,2,1,-3.0,1.0,0.0,-2.0,-3.0,1.0,110
10,Practice,2914.48,P18,3016.89,3018.41,2.87,A,right,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
10,Practice,2914.48,P19,3021.6,3023.12,2.33,C,mid,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
10,Practice,2914.48,P20,3025.79,3027.3,3.98,B,right,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
10,Practice,2914.48,P21,3031.62,3033.13,5.5,A,right,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
10,Practice,2914.48,P22,3038.98,3040.5,4.68,B,right,0.72,9,0.62,15,0.85,2,0.55,23,-999,1.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,-2.0,10
10,Practice,2914.48,P23,3045.51,3047.03,1.17,C,mid,0.72,7,0.65,13,0.88,3,0.58,24,-999,1.0,3,1,2,-3.0,-2.0,0.0,-2.0,3.0,-1.0,100
10,Practice,2914.48,P24,3048.53,3050.05,3.17,B,left,0.78,7,0.65,13,0.82,5,0.52,26,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,1.0,10
10,Practice,2914.48,P25,3053.54,3055.06,2.91,A,mid,0.78,10,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,3.0,1.0,3.0,-2.0,0.0,0.0,111
10,Estimation1,3203.37,E1,3203.43,3204.95,2.58,A,mid,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,11
10,Estimation1,3203.37,E2,3207.91,3209.43,3.03,B,right,0.75,8,0.65,15,0.85,-999,0.55,20,1,2.0,1,3,2,,,,,,,101
10,Estimation1,3203.37,E3,3212.79,3214.31,1.69,A,right,0.75,8,0.65,15,0.85,-999,0.55,28,3,,3,1,2,,,,,,,100
10,Estimation1,3203.37,E4,3216.34,3217.86,3.91,C,left,0.75,6,0.65,15,0.85,-999,0.55,28,1,2.0,2,3,1,,,,,,,101
10,Estimation1,3203.37,E5,3222.11,3223.62,3.53,A,left,0.75,6,0.65,15,0.85,-999,0.55,24,3,,1,2,3,,,,,,,1
