subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
11,Practice,481.0,P1,481.03,482.55,5.63,A,right,0.78,7,0.62,17,0.85,3,0.55,24,-999,2.0,3,1,2,3.0,-2.0,-3.0,2.0,0.0,-1.0,1
11,Practice,481.0,P2,488.53,490.05,2.57,B,mid,0.72,7,0.62,16,0.88,5,0.58,26,-999,2.0,1,2,3,-3.0,-2.0,-3.0,1.0,3.0,1.0,10
11,Practice,481.0,P3,492.96,494.48,1.1,C,left,0.75,11,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,0.0,2.0,3.0,-2.0,0.0,0.0,110
11,Practice,481.0,P4,495.94,497.46,2.75,A,right,0.75,9,0.65,15,0.88,5,0.58,26,-999,1.0,3,1,2,0.0,0.0,0.0,0.0,3.0,1.0,100
11,Practice,481.0,P5,500.54,502.06,3.75,A,left,0.72,11,0.62,13,0.85,6,0.55,27,-999,1.0,1,3,2,-3.0,2.0,-3.0,-2.0,0.0,2.0,101
11,Practice,481.0,P6,506.14,507.66,3.16,A,mid,0.78,7,0.62,13,0.82,6,0.52,27,-999,2.0,2,3,1,3.0,-2.0,-3.0,-2.0,-3.0,2.0,110
11,Practice,481.0,P7,511.16,512.67,3.98,C,right,0.75,7,0.65,17,0.85,5,0.55,26,-999,2.0,2,1,3,0.0,-2.0,0.0,2.0,0.0,1.0,111
11,Practice,481.0,P8,516.99,518.5,4.79,B,left,0.72,8,0.68,15,0.82,6,0.52,27,-999,2.0,3,1,2,-3.0,-1.0,3.0,0.0,-3.0,2.0,110
11,Practice,481.0,P9,523.63,525.15,3.49,C,mid,0.78,8,0.62,16,0.88,5,0.58,26,-999,1.0,3,1,2,3.0,-1.0,-3.0,1.0,3.0,1.0,1
11,Practice,481.0,P10,528.98,530.5,1.45,A,left,0.75,10,0.65,16,0.82,2,0.52,23,-999,2.0,1,2,3,0.0,1.0,0.0,1.0,-3.0,-2.0,101
11,Practice,481.0,P11,532.28,533.8,6.0,A,mid,0.72,8,0.65,15,0.85,5,0.55,26,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,1.0,0
11,Practice,481.0,P12,540.15,541.66,6.96,A,mid,0.72,8,0.68,15,0.85,5,0.55,26,-999,1.0,2,3,1,-3.0,-1.0,3.0,0.0,0.0,1.0,101
11,Practice,481.0,P13,548.96,550.48,3.24,C,right,0.78,11,0.68,16,0.88,5,0.58,26,-999,1.0,2,1,3,3.0,2.0,3.0,1.0,3.0,1.0,111
11,Practice,481.0,P14,554.06,555.57,1.37,B,mid,0.72,11,0.62,17,0.82,3,0.52,24,-999,2.0,3,2,1,-3.0,2.0,-3.0,2.0,-3.0,-1.0,0
11,Practice,481.0,P15,557.29,558.81,3.36,A,mid,0.78,7,0.68,14,0.88,5,0.58,26,-999,2.0,2,3,1,3.0,-2.0,3.0,-1.0,3.0,1.0,10
11,Practice,481.0,P16,562.51,564.02,3.47,B,left,0.78,7,0.65,13,0.82,2,0.52,23,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,-2.0,1
11,Practice,481.0,P17,567.82,569.34,5.54,A,right,0.72,10,0.65,13,0.82,5,0.52,26,-999,2.0,3,2,1,-3.0,1.0,0.0,-2.0,-3.0,1.0,110
11,Practice,481.0,P18,575.22,576.73,2.9,B,left,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
11,Practice,481.0,P19,579.97,581.48,1.83,A,right,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
11,Practice,481.0,P20,583.65,585.16,4.03,C,mid,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
11,Practice,481.0,P21,589.53,591.05,2.39,A,right,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
11,Practice,481.0,P22,593.78,595.29,6.11,B,right,0.72,9,0.62,15,0.85,2,0.55,23,-999,1.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,-2.0,10
11,Practice,481.0,P23,601.74,603.26,2.06,B,left,0.72,7,0.65,13,0.88,3,0.58,24,-999,1.0,3,1,2,-3.0,-2.0,0.0,-2.0,3.0,-1.0,100
11,Practice,481.0,P24,605.66,607.17,4.79,C,right,0.78,7,0.65,13,0.82,5,0.52,26,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,1.0,10
11,Practice,481.0,P25,612.31,613.82,5.79,B,right,0.78,10,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,3.0,1.0,3.0,-2.0,0.0,0.0,111
11,Estimation1,736.89,E1,736.96,738.48,5.81,A,mid,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,11
11,Estimation1,736.89,E2,744.63,746.15,6.36,B,right,0.75,8,0.65,15,0.85,-999,0.55,20,1,2.0,1,3,2,,,,,,,101
11,Estimation1,736.89,E3,752.84,754.36,6.35,B,left,0.75,8,0.65,15,0.85,-999,0.55,28,3,,3,1,2,,,,,,,100
11,Estimation1,736.89,E4,761.06,762.57,2.9,B,right,0.75,10,0.65,15,0.85,-999,0.55,28,1,2.0,2,3,1,,,,,,,101
11,Estimation1,736.89,E5,765.81,767.32,8.64,A,left,0.75,10,0.65,15,0.85,-999,0.55,32,3,,1,2,3,,,,,,,1
11,Estimation1,736.89,E6,776.3,777.82,10.09,C,right,0.75,9,0.65,15,0.85,-999,0.55,32,1,2.0,2,1,3,,,,,,,101
11,Estimation1,736.89,E7,788.25,789.76,9.54,A,left,0.75,9,0.65,15,0.85,-999,0.55,30,3,,1,2,3,,,,,,,100
11,Estimation1,736.89,E8,799.64,801.16,2.28,B,right,0.75,9,0.65,15,0.85,5,0.55,30,1,2.0,2,3,1,,,,,,,100
11,Estimation1,736.89,E9,803.78,805.29,7.37,A,right,0.75,9,0.65,15,0.85,5,0.55,31,2,1.0,3,2,1,,,,,,,100
11,Estimation1,736.89,E10,813.01,814.52,7.05,C,mid,0.75,9,0.65,15,0.85,6,0.55,31,1,2.0,1,3,2,,,,,,,0
11,Estimation1,736.89,E11,821.9,823.42,7.03,A,left,0.75,9,0.65,15,0.85,6,0.55,31,2,1.0,1,2,3,,,,,,,101
11,Estimation1,736.89,E12,830.78,832.3,5.73,B,left,0.75,9,0.65,15,0.85,7,0.55,31,1,2.0,2,1,3,,,,,,,110
11,Estimation1,736.89,E13,838.37,839.88,5.94,C,right,0.75,9,0.65,15,0.85,7,0.55,31,2,1.0,2,1,3,,,,,,,11
11,1,848.98,1,849.04,850.56,10.63,C,mid,0.31,32,0.38,26,0.85,11,-999.0,-999,-999,99.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0
11,1,848.98,2,861.54,863.06,10.72,A,left,0.78,9,0.68,15,0.82,7,0.52,31,-999,1.0,1,3,2,3.0,0.0,3.0,0.0,-3.0,0.0,0
11,1,848.98,3,874.12,875.64,5.56,A,mid,0.72,9,0.62,14,0.7,8,0.6,13,-999,32.0,2,1,3,-3.0,0.0,-3.0,-1.0,0.0,0.0,111
11,1,848.98,4,881.53,883.05,11.68,B,right,0.75,8,0.68,14,0.73,7,0.66,13,-999,31.0,1,3,2,0.0,-1.0,3.0,-1.0,0.0,-1.0,110
11,1,848.98,5,895.06,896.58,5.94,C,mid,0.27,37,0.61,16,0.89,11,-999.0,-999,-999,99.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,111
11,1,848.98,6,902.86,904.38,6.09,C,left,0.32,31,0.6,16,0.78,12,-999.0,-999,-999,99.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,111
11,1,848.98,7,910.81,912.32,12.52,B,right,0.78,8,0.68,15,0.88,7,0.58,31,-999,1.0,1,3,2,3.0,-1.0,3.0,0.0,3.0,0.0,101
11,1,848.98,8,925.19,926.7,10.12,A,left,0.72,9,0.62,15,0.7,8,0.6,14,-999,31.0,1,2,3,-3.0,0.0,-3.0,0.0,0.0,-1.0,101
11,1,848.98,9,937.15,938.67,4.38,C,left,0.75,9,0.65,14,0.73,8,0.63,13,-999,31.0,3,2,1,0.0,0.0,0.0,-1.0,0.0,0.0,1
11,1,848.98,10,943.38,944.9,10.76,C,mid,0.75,8,0.62,15,0.88,7,0.58,31,-999,1.0,1,3,2,0.0,-1.0,-3.0,0.0,3.0,0.0,100
11,1,848.98,11,955.99,957.51,9.65,A,mid,0.78,9,0.68,15,0.76,8,0.66,14,-999,31.0,2,3,1,3.0,0.0,3.0,0.0,0.0,0.0,101
11,1,848.98,12,967.51,969.02,4.19,C,left,0.27,37,0.47,21,0.86,11,-999.0,-999,-999,99.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,111
11,1,848.98,13,973.55,975.07,9.08,B,right,0.78,9,0.65,15,0.76,8,0.63,14,-999,32.0,1,3,2,3.0,0.0,0.0,0.0,0.0,0.0,101
11,1,848.98,14,984.48,986.0,14.8,B,left,0.72,9,0.65,14,0.7,8,0.63,13,-999,32.0,3,1,2,-3.0,0.0,0.0,-1.0,3.0,0.0,0
11,1,848.98,15,1001.15,1002.66,7.32,A,right,0.72,9,0.68,15,0.82,6,0.52,30,-999,1.0,3,1,2,-3.0,0.0,3.0,0.0,-3.0,-1.0,0
11,1,848.98,16,1010.31,1011.82,9.28,B,left,0.72,9,0.68,15,0.82,7,0.52,31,-999,2.0,3,1,2,-3.0,0.0,3.0,0.0,-3.0,0.0,111
11,1,848.98,17,1021.44,1022.95,9.86,B,left,0.72,8,0.65,15,0.88,6,0.58,30,-999,2.0,3,1,2,-3.0,-1.0,0.0,0.0,3.0,-1.0,10
11,1,848.98,18,1033.15,1034.67,4.66,A,right,0.72,8,0.62,15,0.7,7,0.6,14,-999,32.0,3,2,1,-3.0,-1.0,-3.0,0.0,-3.0,-1.0,110
11,1,848.98,19,1039.67,1041.18,3.39,B,left,0.78,8,0.68,15,0.85,6,0.55,30,-999,1.0,2,1,3,3.0,-1.0,3.0,0.0,0.0,-1.0,0
11,1,848.98,20,1044.91,1046.43,7.87,B,left,0.72,9,0.65,15,0.7,8,0.63,14,-999,31.0,2,1,3,-3.0,0.0,0.0,0.0,-3.0,-1.0,11
11,1,848.98,21,1054.63,1056.14,8.66,B,left,0.78,9,0.65,14,0.82,6,0.52,30,-999,1.0,2,1,3,3.0,0.0,0.0,-1.0,-3.0,-1.0,101
11,1,848.98,22,1065.14,1066.66,8.37,A,mid,0.75,9,0.65,15,0.85,7,0.55,31,-999,1.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1
11,1,848.98,23,1075.37,1076.89,8.94,B,right,0.72,9,0.68,15,0.82,6,0.52,30,-999,1.0,2,3,1,-3.0,0.0,3.0,0.0,-3.0,-1.0,11
11,1,848.98,24,1086.17,1087.68,16.08,A,left,0.75,9,0.65,15,0.82,6,0.52,30,-999,1.0,1,2,3,0.0,0.0,0.0,0.0,-3.0,-1.0,100
11,1,848.98,25,1104.11,1105.63,3.0,A,left,0.72,9,0.62,15,0.7,8,0.6,14,-999,32.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,0.0,11
11,1,848.98,26,1108.96,1110.48,5.1,B,mid,0.75,9,0.65,15,0.73,8,0.63,14,-999,31.0,1,2,3,0.0,0.0,0.0,0.0,0.0,-1.0,101
11,1,848.98,27,1115.91,1117.42,4.29,C,right,0.72,8,0.62,14,0.88,7,0.58,31,-999,2.0,1,2,3,-3.0,-1.0,-3.0,-1.0,3.0,0.0,111
11,1,848.98,28,1122.06,1123.57,5.0,B,left,0.78,9,0.65,14,0.82,6,0.52,30,-999,2.0,2,1,3,3.0,0.0,0.0,-1.0,-3.0,-1.0,101
11,1,848.98,29,1128.92,1130.44,4.34,A,mid,0.75,9,0.62,15,0.88,6,0.58,30,-999,1.0,2,3,1,0.0,0.0,-3.0,0.0,3.0,-1.0,100
11,1,848.98,30,1135.12,1136.63,14.37,A,mid,0.72,9,0.65,15,0.82,6,0.52,30,-999,1.0,2,1,3,-3.0,0.0,0.0,0.0,-3.0,-1.0,0
11,1,848.98,31,1151.35,1152.86,5.6,B,right,0.72,8,0.68,15,0.88,7,0.58,31,-999,2.0,2,3,1,-3.0,-1.0,3.0,0.0,3.0,0.0,110
11,1,848.98,32,1158.79,1160.31,15.4,C,right,0.19,52,0.59,16,0.81,12,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,10
11,1,848.98,33,1176.05,1177.57,6.71,B,right,0.75,8,0.65,14,0.73,7,0.63,13,-999,32.0,1,3,2,0.0,-1.0,0.0,-1.0,3.0,0.0,100
11,1,848.98,34,1184.62,1186.13,5.17,A,right,0.75,9,0.62,14,0.88,7,0.58,31,-999,2.0,3,1,2,0.0,0.0,-3.0,-1.0,3.0,0.0,110
11,1,848.98,35,1191.65,1193.17,6.81,B,right,0.72,9,0.65,15,0.82,6,0.52,30,-999,2.0,2,3,1,-3.0,0.0,0.0,0.0,-3.0,-1.0,0
11,1,848.98,36,1200.31,1201.83,9.77,C,right,0.29,34,0.42,23,0.72,13,-999.0,-999,-999,99.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,111
11,1,848.98,37,1211.94,1213.46,12.67,A,left,0.78,8,0.68,15,0.76,7,0.66,14,-999,31.0,1,2,3,3.0,-1.0,3.0,0.0,0.0,0.0,100
11,1,848.98,38,1266.16,1267.67,2.54,A,left,0.72,9,0.62,15,0.7,8,0.6,14,-999,32.0,1,2,3,-3.0,0.0,-3.0,0.0,3.0,-1.0,110
11,1,848.98,39,1270.56,1272.07,2.52,C,right,0.16,62,0.46,21,0.87,11,-999.0,-999,-999,99.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,11
11,1,848.98,40,1274.94,1276.45,3.79,A,right,0.78,9,0.65,14,0.82,7,0.52,31,-999,1.0,3,1,2,3.0,0.0,0.0,-1.0,-3.0,0.0,110
11,1,848.98,41,1280.59,1282.1,3.05,B,left,0.75,8,0.68,14,0.85,6,0.55,30,-999,2.0,2,1,3,0.0,-1.0,3.0,-1.0,0.0,-1.0,110
11,1,848.98,42,1285.49,1287.0,14.71,B,right,0.72,9,0.68,14,0.88,7,0.58,31,-999,2.0,1,3,2,-3.0,0.0,3.0,-1.0,3.0,0.0,1
11,1,848.98,43,1302.05,1303.56,6.46,B,mid,0.75,8,0.62,15,0.73,7,0.6,14,-999,32.0,1,2,3,0.0,-1.0,-3.0,0.0,-3.0,0.0,110
