subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
39,Practice,1061.78,P1,1061.84,1063.36,6.32,B,left,0.78,7,0.62,17,0.85,3,0.55,24,-999,2.0,3,1,2,3.0,-2.0,-3.0,2.0,0.0,-1.0,1
39,Practice,1061.78,P2,1070.02,1071.54,6.65,B,mid,0.72,7,0.62,16,0.88,5,0.58,26,-999,2.0,1,2,3,-3.0,-2.0,-3.0,1.0,3.0,1.0,10
39,Practice,1061.78,P3,1078.54,1080.05,21.21,A,mid,0.75,11,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,0.0,2.0,3.0,-2.0,0.0,0.0,110
39,Practice,1061.78,P4,1101.6,1103.11,11.48,B,left,0.75,9,0.65,15,0.88,5,0.58,26,-999,1.0,3,1,2,0.0,0.0,0.0,0.0,3.0,1.0,100
39,Practice,1061.78,P5,1114.94,1116.46,14.93,A,left,0.72,11,0.62,13,0.85,6,0.55,27,-999,1.0,1,3,2,-3.0,2.0,-3.0,-2.0,0.0,2.0,101
39,Practice,1061.78,P6,1131.72,1133.24,14.91,B,right,0.78,7,0.62,13,0.82,6,0.52,27,-999,2.0,2,3,1,3.0,-2.0,-3.0,-2.0,-3.0,2.0,110
39,Practice,1061.78,P7,1148.48,1150.0,7.14,B,left,0.75,7,0.65,17,0.85,5,0.55,26,-999,2.0,2,1,3,0.0,-2.0,0.0,2.0,0.0,1.0,111
39,Practice,1061.78,P8,1157.48,1158.99,4.4,B,left,0.72,8,0.68,15,0.82,6,0.52,27,-999,2.0,3,1,2,-3.0,-1.0,3.0,0.0,-3.0,2.0,110
39,Practice,1061.78,P9,1163.74,1165.26,8.56,B,left,0.78,8,0.62,16,0.88,5,0.58,26,-999,1.0,3,1,2,3.0,-1.0,-3.0,1.0,3.0,1.0,1
39,Practice,1061.78,P10,1174.16,1175.67,4.52,A,left,0.75,10,0.65,16,0.82,2,0.52,23,-999,2.0,1,2,3,0.0,1.0,0.0,1.0,-3.0,-2.0,101
39,Practice,1061.78,P11,1180.54,1182.05,6.17,C,left,0.72,8,0.65,15,0.85,5,0.55,26,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,1.0,0
39,Practice,1061.78,P12,1188.57,1190.08,4.92,A,mid,0.72,8,0.68,15,0.85,5,0.55,26,-999,1.0,2,3,1,-3.0,-1.0,3.0,0.0,0.0,1.0,101
39,Practice,1061.78,P13,1195.35,1196.86,7.47,A,mid,0.78,11,0.68,16,0.88,5,0.58,26,-999,1.0,2,1,3,3.0,2.0,3.0,1.0,3.0,1.0,111
39,Practice,1061.78,P14,1204.68,1206.2,7.72,B,mid,0.72,11,0.62,17,0.82,3,0.52,24,-999,2.0,3,2,1,-3.0,2.0,-3.0,2.0,-3.0,-1.0,0
39,Practice,1061.78,P15,1214.26,1215.78,3.12,B,right,0.78,7,0.68,14,0.88,5,0.58,26,-999,2.0,2,3,1,3.0,-2.0,3.0,-1.0,3.0,1.0,10
39,Practice,1061.78,P16,1219.24,1220.76,3.96,C,right,0.78,7,0.65,13,0.82,2,0.52,23,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,-2.0,1
39,Practice,1061.78,P17,1225.06,1226.57,4.71,C,left,0.72,10,0.65,13,0.82,5,0.52,26,-999,2.0,3,2,1,-3.0,1.0,0.0,-2.0,-3.0,1.0,110
39,Practice,1061.78,P18,1231.62,1233.14,6.57,B,left,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
39,Practice,1061.78,P19,1240.05,1241.57,6.83,B,left,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
39,Practice,1061.78,P20,1248.73,1250.25,2.37,B,right,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
39,Practice,1061.78,P21,1252.96,1254.48,2.67,B,left,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
39,Practice,1061.78,P22,1257.48,1258.99,2.22,B,right,0.72,9,0.62,15,0.85,2,0.55,23,-999,1.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,-2.0,10
39,Practice,1061.78,P23,1261.56,1263.08,5.94,B,left,0.72,7,0.65,13,0.88,3,0.58,24,-999,1.0,3,1,2,-3.0,-2.0,0.0,-2.0,3.0,-1.0,100
39,Practice,1061.78,P24,1269.36,1270.87,3.78,B,left,0.78,7,0.65,13,0.82,5,0.52,26,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,1.0,10
39,Practice,1061.78,P25,1274.99,1276.51,4.84,B,right,0.78,10,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,3.0,1.0,3.0,-2.0,0.0,0.0,111
39,Estimation1,1421.46,E1,1421.53,1423.04,4.35,B,left,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,11
39,Estimation1,1421.46,E2,1427.72,1429.24,3.87,C,mid,0.75,12,0.65,15,0.85,-999,0.55,20,1,2.0,1,3,2,,,,,,,101
39,Estimation1,1421.46,E3,1433.45,1434.97,3.47,B,left,0.75,12,0.65,15,0.85,-999,0.55,18,3,,3,1,2,,,,,,,100
39,Estimation1,1421.46,E4,1438.79,1440.3,3.42,C,left,0.75,13,0.65,15,0.85,-999,0.55,18,1,2.0,2,3,1,,,,,,,101
39,Estimation1,1421.46,E5,1444.07,1445.58,5.25,A,left,0.75,13,0.65,15,0.85,-999,0.55,17,3,,1,2,3,,,,,,,1
39,Estimation1,1421.46,E6,1451.17,1452.68,4.96,C,right,0.75,13,0.65,15,0.85,7,0.55,17,1,2.0,2,1,3,,,,,,,101
39,Estimation1,1421.46,E7,1457.98,1459.5,3.54,A,left,0.75,13,0.65,15,0.85,7,0.55,17,2,1.0,1,2,3,,,,,,,100
39,Estimation1,1421.46,E8,1463.38,1464.89,3.66,C,left,0.75,13,0.65,15,0.85,9,0.55,17,1,2.0,2,3,1,,,,,,,100
39,Estimation1,1421.46,E9,1468.89,1470.41,2.49,A,right,0.75,13,0.65,15,0.85,9,0.55,17,2,1.0,3,2,1,,,,,,,100
39,Estimation1,1421.46,E10,1473.24,1474.76,3.31,B,right,0.75,13,0.65,15,0.85,10,0.55,17,1,2.0,1,3,2,,,,,,,0
39,Estimation1,1421.46,E11,1478.41,1479.92,3.59,A,left,0.75,13,0.65,15,0.85,10,0.55,17,2,1.0,1,2,3,,,,,,,101
39,Estimation1,1421.46,E12,1483.86,1485.37,2.11,C,right,0.75,13,0.65,15,0.85,11,0.55,17,1,2.0,2,1,3,,,,,,,110
39,Estimation1,1421.46,E13,1487.82,1489.34,1.88,C,right,0.75,13,0.65,15,0.85,11,0.55,17,2,1.0,2,1,3,,,,,,,11
39,1,1494.26,1,1494.34,1495.85,7.28,C,mid,0.31,32,0.38,26,0.85,11,-999.0,-999,-999,99.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0
39,1,1494.26,2,1503.48,1505.0,3.19,B,right,0.78,13,0.68,15,0.82,11,0.52,17,-999,1.0,1,3,2,3.0,0.0,3.0,0.0,-3.0,0.0,0
39,1,1494.26,3,1508.53,1510.05,5.44,B,left,0.72,13,0.62,14,0.7,12,0.6,13,-999,32.0,2,1,3,-3.0,0.0,-3.0,-1.0,0.0,0.0,111
39,1,1494.26,4,1515.83,1517.34,5.29,B,right,0.75,12,0.68,14,0.73,11,0.66,13,-999,31.0,1,3,2,0.0,-1.0,3.0,-1.0,0.0,-1.0,110
39,1,1494.26,5,1522.98,1524.49,6.2,C,mid,0.27,37,0.61,16,0.89,11,-999.0,-999,-999,99.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,111
