subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
37,Practice,945.53,P1,945.58,947.1,5.49,B,left,0.78,7,0.62,17,0.85,3,0.55,24,-999,2.0,3,1,2,3.0,-2.0,-3.0,2.0,0.0,-1.0,1
37,Practice,945.53,P2,952.93,954.44,6.86,C,right,0.72,7,0.62,16,0.88,5,0.58,26,-999,2.0,1,2,3,-3.0,-2.0,-3.0,1.0,3.0,1.0,10
37,Practice,945.53,P3,961.64,963.16,5.96,B,right,0.75,11,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,0.0,2.0,3.0,-2.0,0.0,0.0,110
37,Practice,945.53,P4,969.46,970.97,6.7,B,left,0.75,9,0.65,15,0.88,5,0.58,26,-999,1.0,3,1,2,0.0,0.0,0.0,0.0,3.0,1.0,100
37,Practice,945.53,P5,978.02,979.54,7.95,B,right,0.72,11,0.62,13,0.85,6,0.55,27,-999,1.0,1,3,2,-3.0,2.0,-3.0,-2.0,0.0,2.0,101
37,Practice,945.53,P6,987.83,989.35,10.73,C,left,0.78,7,0.62,13,0.82,6,0.52,27,-999,2.0,2,3,1,3.0,-2.0,-3.0,-2.0,-3.0,2.0,110
37,Practice,945.53,P7,1000.43,1001.95,23.66,C,right,0.75,7,0.65,17,0.85,5,0.55,26,-999,2.0,2,1,3,0.0,-2.0,0.0,2.0,0.0,1.0,111
37,Practice,945.53,P8,1025.94,1027.45,6.67,C,mid,0.72,8,0.68,15,0.82,6,0.52,27,-999,2.0,3,1,2,-3.0,-1.0,3.0,0.0,-3.0,2.0,110
37,Practice,945.53,P9,1034.47,1035.98,3.02,B,left,0.78,8,0.62,16,0.88,5,0.58,26,-999,1.0,3,1,2,3.0,-1.0,-3.0,1.0,3.0,1.0,1
37,Practice,945.53,P10,1039.33,1040.85,4.7,B,mid,0.75,10,0.65,16,0.82,2,0.52,23,-999,2.0,1,2,3,0.0,1.0,0.0,1.0,-3.0,-2.0,101
37,Practice,945.53,P11,1045.9,1047.41,5.94,C,left,0.72,8,0.65,15,0.85,5,0.55,26,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,1.0,0
37,Practice,945.53,P12,1053.7,1055.21,8.97,B,right,0.72,8,0.68,15,0.85,5,0.55,26,-999,1.0,2,3,1,-3.0,-1.0,3.0,0.0,0.0,1.0,101
37,Practice,945.53,P13,1064.53,1066.04,5.41,B,left,0.78,11,0.68,16,0.88,5,0.58,26,-999,1.0,2,1,3,3.0,2.0,3.0,1.0,3.0,1.0,111
37,Practice,945.53,P14,1071.79,1073.31,7.11,C,left,0.72,11,0.62,17,0.82,3,0.52,24,-999,2.0,3,2,1,-3.0,2.0,-3.0,2.0,-3.0,-1.0,0
37,Practice,945.53,P15,1080.75,1082.27,6.7,C,left,0.78,7,0.68,14,0.88,5,0.58,26,-999,2.0,2,3,1,3.0,-2.0,3.0,-1.0,3.0,1.0,10
37,Practice,945.53,P16,1089.3,1090.82,8.17,C,right,0.78,7,0.65,13,0.82,2,0.52,23,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,-2.0,1
37,Practice,945.53,P17,1099.33,1100.85,5.43,C,left,0.72,10,0.65,13,0.82,5,0.52,26,-999,2.0,3,2,1,-3.0,1.0,0.0,-2.0,-3.0,1.0,110
37,Practice,945.53,P18,1106.61,1108.13,5.94,C,mid,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
37,Practice,945.53,P19,1114.41,1115.93,3.8,B,left,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
37,Practice,945.53,P20,1120.07,1121.59,4.3,B,right,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
37,Practice,945.53,P21,1126.22,1127.74,4.59,B,left,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
37,Practice,945.53,P22,1132.67,1134.19,7.45,B,right,0.72,9,0.62,15,0.85,2,0.55,23,-999,1.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,-2.0,10
37,Practice,945.53,P23,1141.97,1143.48,1.87,B,left,0.72,7,0.65,13,0.88,3,0.58,24,-999,1.0,3,1,2,-3.0,-2.0,0.0,-2.0,3.0,-1.0,100
37,Practice,945.53,P24,1145.68,1147.2,2.55,C,right,0.78,7,0.65,13,0.82,5,0.52,26,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,1.0,10
37,Practice,945.53,P25,1150.08,1151.6,6.1,A,mid,0.78,10,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,3.0,1.0,3.0,-2.0,0.0,0.0,111
37,Estimation1,1330.93,E1,1330.99,1332.51,10.86,A,mid,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,11
37,Estimation1,1330.93,E2,1343.7,1345.22,4.15,C,mid,0.75,8,0.65,15,0.85,-999,0.55,20,1,2.0,1,3,2,,,,,,,101
37,Estimation1,1330.93,E3,1349.7,1351.22,3.6,B,left,0.75,8,0.65,15,0.85,-999,0.55,18,3,,3,1,2,,,,,,,100
37,Estimation1,1330.93,E4,1355.17,1356.68,4.99,B,right,0.75,10,0.65,15,0.85,-999,0.55,18,1,2.0,2,3,1,,,,,,,101
37,Estimation1,1330.93,E5,1362.02,1363.53,4.6,B,mid,0.75,10,0.65,15,0.85,-999,0.55,19,3,,1,2,3,,,,,,,1
37,Estimation1,1330.93,E6,1368.48,1370.0,5.62,C,right,0.75,11,0.65,15,0.85,-999,0.55,19,1,2.0,2,1,3,,,,,,,101
37,Estimation1,1330.93,E7,1375.96,1377.48,4.92,B,mid,0.75,11,0.65,15,0.85,-999,0.55,19,3,,1,2,3,,,,,,,100
37,Estimation1,1330.93,E8,1382.74,1384.26,6.3,B,right,0.75,11,0.65,15,0.85,6,0.55,19,1,2.0,2,3,1,,,,,,,100
37,Estimation1,1330.93,E9,1390.91,1392.42,4.89,A,right,0.75,11,0.65,15,0.85,6,0.55,19,2,1.0,3,2,1,,,,,,,100
37,Estimation1,1330.93,E10,1397.65,1399.17,5.25,C,mid,0.75,11,0.65,15,0.85,8,0.55,19,1,2.0,1,3,2,,,,,,,0
37,Estimation1,1330.93,E11,1404.77,1406.28,6.49,A,left,0.75,11,0.65,15,0.85,8,0.55,19,2,1.0,1,2,3,,,,,,,101
37,Estimation1,1330.93,E12,1413.12,1414.63,5.46,C,right,0.75,11,0.65,15,0.85,9,0.55,19,1,2.0,2,1,3,,,,,,,110
37,Estimation1,1330.93,E13,1420.43,1421.95,6.28,C,right,0.75,11,0.65,15,0.85,9,0.55,19,2,1.0,2,1,3,,,,,,,11
37,1,1430.74,1,1430.81,1432.33,12.87,B,right,0.31,32,0.38,26,0.85,11,-999.0,-999,-999,99.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0
37,1,1430.74,2,1445.56,1447.07,5.7,B,right,0.78,11,0.68,15,0.82,9,0.52,19,-999,1.0,1,3,2,3.0,0.0,3.0,0.0,-3.0,0.0,0
37,1,1430.74,3,1453.12,1454.64,13.52,B,left,0.72,11,0.62,14,0.7,10,0.6,13,-999,32.0,2,1,3,-3.0,0.0,-3.0,-1.0,0.0,0.0,111
37,1,1430.74,4,1468.5,1470.01,9.22,B,right,0.75,10,0.68,14,0.73,9,0.66,13,-999,31.0,1,3,2,0.0,-1.0,3.0,-1.0,0.0,-1.0,110
37,1,1430.74,5,1479.58,1481.09,5.79,A,left,0.27,37,0.61,16,0.89,11,-999.0,-999,-999,99.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,111
37,1,1430.74,6,1487.23,1488.74,18.55,C,left,0.32,31,0.6,16,0.78,12,-999.0,-999,-999,99.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,111
37,1,1430.74,7,1507.64,1509.15,5.32,B,right,0.78,10,0.68,15,0.88,9,0.58,19,-999,1.0,1,3,2,3.0,-1.0,3.0,0.0,3.0,0.0,101
37,1,1430.74,8,1514.82,1516.33,6.95,B,mid,0.72,11,0.62,15,0.7,10,0.6,14,-999,31.0,1,2,3,-3.0,0.0,-3.0,0.0,0.0,-1.0,101
37,1,1430.74,9,1523.61,1525.13,14.65,B,mid,0.75,11,0.65,14,0.73,10,0.63,13,-999,31.0,3,2,1,0.0,0.0,0.0,-1.0,0.0,0.0,1
37,1,1430.74,10,1540.13,1541.64,16.67,C,mid,0.75,10,0.62,15,0.88,9,0.58,19,-999,1.0,1,3,2,0.0,-1.0,-3.0,0.0,3.0,0.0,100
