subject,block,block_onset,trial,fixation_cross_onset,trial_onset,rt,choice,key,pA,mA,pB,mB,pCA,mCA,pCB,mCB,missing,condition,position_A,position_B,position_C,noise_Ap,noise_Am,noise_Bp,noise_Bm,noise_Cp,noise_Cm,attribute_positions
24,Practice,2103.49,P1,2103.54,2105.05,4.95,A,right,0.78,7,0.62,17,0.85,3,0.55,24,-999,2.0,3,1,2,3.0,-2.0,-3.0,2.0,0.0,-1.0,1
24,Practice,2103.49,P2,2110.35,2111.87,12.32,B,mid,0.72,7,0.62,16,0.88,5,0.58,26,-999,2.0,1,2,3,-3.0,-2.0,-3.0,1.0,3.0,1.0,10
24,Practice,2103.49,P3,2124.55,2126.06,4.6,A,mid,0.75,11,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,0.0,2.0,3.0,-2.0,0.0,0.0,110
24,Practice,2103.49,P4,2131.01,2132.53,3.44,B,left,0.75,9,0.65,15,0.88,5,0.58,26,-999,1.0,3,1,2,0.0,0.0,0.0,0.0,3.0,1.0,100
24,Practice,2103.49,P5,2136.31,2137.82,5.13,A,left,0.72,11,0.62,13,0.85,6,0.55,27,-999,1.0,1,3,2,-3.0,2.0,-3.0,-2.0,0.0,2.0,101
24,Practice,2103.49,P6,2143.29,2144.81,4.78,B,right,0.78,7,0.62,13,0.82,6,0.52,27,-999,2.0,2,3,1,3.0,-2.0,-3.0,-2.0,-3.0,2.0,110
24,Practice,2103.49,P7,2149.94,2151.45,1.15,A,mid,0.75,7,0.65,17,0.85,5,0.55,26,-999,2.0,2,1,3,0.0,-2.0,0.0,2.0,0.0,1.0,111
24,Practice,2103.49,P8,2152.95,2154.47,5.67,C,mid,0.72,8,0.68,15,0.82,6,0.52,27,-999,2.0,3,1,2,-3.0,-1.0,3.0,0.0,-3.0,2.0,110
24,Practice,2103.49,P9,2160.47,2161.98,5.44,B,left,0.78,8,0.62,16,0.88,5,0.58,26,-999,1.0,3,1,2,3.0,-1.0,-3.0,1.0,3.0,1.0,1
24,Practice,2103.49,P10,2167.77,2169.28,14.18,C,right,0.75,10,0.65,16,0.82,2,0.52,23,-999,2.0,1,2,3,0.0,1.0,0.0,1.0,-3.0,-2.0,101
24,Practice,2103.49,P11,2183.81,2185.33,4.41,B,right,0.72,8,0.65,15,0.85,5,0.55,26,-999,2.0,2,3,1,-3.0,-1.0,0.0,0.0,0.0,1.0,0
24,Practice,2103.49,P12,2190.07,2191.59,2.78,A,mid,0.72,8,0.68,15,0.85,5,0.55,26,-999,1.0,2,3,1,-3.0,-1.0,3.0,0.0,0.0,1.0,101
24,Practice,2103.49,P13,2194.72,2196.24,3.14,A,mid,0.78,11,0.68,16,0.88,5,0.58,26,-999,1.0,2,1,3,3.0,2.0,3.0,1.0,3.0,1.0,111
24,Practice,2103.49,P14,2199.72,2201.24,0.42,B,mid,0.72,11,0.62,17,0.82,3,0.52,24,-999,2.0,3,2,1,-3.0,2.0,-3.0,2.0,-3.0,-1.0,0
24,Practice,2103.49,P15,2201.99,2203.5,2.5,C,left,0.78,7,0.68,14,0.88,5,0.58,26,-999,2.0,2,3,1,3.0,-2.0,3.0,-1.0,3.0,1.0,10
24,Practice,2103.49,P16,2206.35,2207.87,0.47,C,right,0.78,7,0.65,13,0.82,2,0.52,23,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,-2.0,1
24,Practice,2103.49,P17,2208.69,2210.2,0.3,B,mid,0.72,10,0.65,13,0.82,5,0.52,26,-999,2.0,3,2,1,-3.0,1.0,0.0,-2.0,-3.0,1.0,110
24,Practice,2103.49,P18,2210.83,2212.35,0.46,B,left,0.78,7,0.68,13,0.88,2,0.58,23,-999,2.0,3,1,2,3.0,-2.0,3.0,-2.0,3.0,-2.0,10
24,Practice,2103.49,P19,2213.15,2214.67,5.61,A,right,0.78,11,0.62,15,0.85,4,0.55,25,-999,1.0,3,1,2,3.0,2.0,-3.0,0.0,0.0,0.0,110
24,Practice,2103.49,P20,2220.61,2222.13,2.91,A,left,0.72,7,0.65,14,0.88,4,0.58,25,-999,1.0,1,3,2,-3.0,-2.0,0.0,-1.0,3.0,0.0,11
24,Practice,2103.49,P21,2225.38,2226.9,0.35,C,mid,0.78,9,0.65,16,0.85,2,0.55,23,-999,1.0,3,1,2,3.0,0.0,0.0,1.0,0.0,-2.0,0
24,Practice,2103.49,P22,2227.58,2229.1,2.26,B,right,0.72,9,0.62,15,0.85,2,0.55,23,-999,1.0,1,3,2,-3.0,0.0,-3.0,0.0,0.0,-2.0,10
24,Practice,2103.49,P23,2231.69,2233.21,4.87,B,left,0.72,7,0.65,13,0.88,3,0.58,24,-999,1.0,3,1,2,-3.0,-2.0,0.0,-2.0,3.0,-1.0,100
24,Practice,2103.49,P24,2238.43,2239.94,15.46,B,left,0.78,7,0.65,13,0.82,5,0.52,26,-999,2.0,2,1,3,3.0,-2.0,0.0,-2.0,-3.0,1.0,10
24,Practice,2103.49,P25,2255.75,2257.27,4.65,A,mid,0.78,10,0.68,13,0.85,4,0.55,25,-999,1.0,2,3,1,3.0,1.0,3.0,-2.0,0.0,0.0,111
24,Estimation1,2459.03,E1,2459.1,2460.62,4.79,B,left,0.75,11,0.65,15,0.85,-999,0.55,20,3,,2,1,3,,,,,,,11
24,Estimation1,2459.03,E2,2465.75,2467.27,9.17,B,right,0.75,12,0.65,15,0.85,-999,0.55,20,1,2.0,1,3,2,,,,,,,101
24,Estimation1,2459.03,E3,2476.78,2478.3,3.34,A,right,0.75,12,0.65,15,0.85,-999,0.55,28,3,,3,1,2,,,,,,,100
24,Estimation1,2459.03,E4,2481.98,2483.5,6.46,C,left,0.75,12,0.65,15,0.85,6,0.55,28,1,2.0,2,3,1,,,,,,,101
24,Estimation1,2459.03,E5,2490.29,2491.81,4.42,A,left,0.75,12,0.65,15,0.85,6,0.55,24,2,1.0,1,2,3,,,,,,,1
24,Estimation1,2459.03,E6,2496.57,2498.09,7.81,C,right,0.75,12,0.65,15,0.85,8,0.55,24,1,2.0,2,1,3,,,,,,,101
24,Estimation1,2459.03,E7,2506.24,2507.75,6.53,A,left,0.75,12,0.65,15,0.85,8,0.55,22,2,1.0,1,2,3,,,,,,,100
24,Estimation1,2459.03,E8,2514.64,2516.15,8.74,C,left,0.75,12,0.65,15,0.85,9,0.55,22,1,2.0,2,3,1,,,,,,,100
24,Estimation1,2459.03,E9,2525.23,2526.75,4.35,A,right,0.75,12,0.65,15,0.85,9,0.55,21,2,1.0,3,2,1,,,,,,,100
24,Estimation1,2459.03,E10,2531.43,2532.95,6.15,B,right,0.75,12,0.65,15,0.85,10,0.55,21,1,2.0,1,3,2,,,,,,,0
24,Estimation1,2459.03,E11,2539.44,2540.96,5.28,C,right,0.75,12,0.65,15,0.85,10,0.55,22,2,1.0,1,2,3,,,,,,,101
24,Estimation1,2459.03,E12,2546.58,2548.09,5.22,B,left,0.75,12,0.65,15,0.85,10,0.55,22,1,2.0,2,1,3,,,,,,,110
24,1,2557.03,1,2557.11,2558.62,11.62,C,left,0.19,52,0.59,16,0.81,12,-999.0,-999,-999,99.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,101
24,1,2557.03,2,2570.58,2572.1,10.88,A,left,0.72,11,0.68,15,0.88,10,0.58,22,-999,2.0,1,3,2,-3.0,-1.0,3.0,0.0,3.0,0.0,0
24,1,2557.03,3,2583.33,2584.85,4.59,A,left,0.78,12,0.65,15,0.76,11,0.63,14,-999,32.0,1,3,2,3.0,0.0,0.0,0.0,-3.0,-1.0,0
24,1,2557.03,4,2589.78,2591.29,6.69,A,mid,0.75,12,0.65,15,0.73,11,0.63,14,-999,31.0,2,1,3,0.0,0.0,0.0,0.0,0.0,-1.0,111
24,1,2557.03,5,2598.33,2599.84,8.51,A,left,0.75,12,0.62,14,0.88,10,0.58,22,-999,2.0,1,3,2,0.0,0.0,-3.0,-1.0,3.0,0.0,110
24,1,2557.03,6,2608.69,2610.2,6.14,A,left,0.75,12,0.65,14,0.73,11,0.63,13,-999,31.0,1,3,2,0.0,0.0,0.0,-1.0,0.0,0.0,111
24,1,2557.03,7,2616.69,2618.2,5.07,A,right,0.72,12,0.68,14,0.7,11,0.66,13,-999,32.0,3,2,1,-3.0,0.0,3.0,-1.0,0.0,-1.0,111
24,1,2557.03,8,2623.62,2625.13,12.83,B,right,0.78,11,0.62,15,0.85,9,0.55,21,-999,1.0,1,3,2,3.0,-1.0,-3.0,0.0,0.0,-1.0,101
24,1,2557.03,9,2638.3,2639.81,6.58,C,right,0.75,12,0.65,15,0.85,10,0.55,22,-999,1.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,101
24,1,2557.03,10,2646.73,2648.24,6.74,A,right,0.75,12,0.65,15,0.73,11,0.63,14,-999,31.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1
24,1,2557.03,11,2655.32,2656.84,6.4,C,mid,0.24,41,0.37,27,0.76,13,-999.0,-999,-999,99.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,100
24,1,2557.03,12,2663.57,2665.09,3.01,C,left,0.19,52,0.56,17,0.8,12,-999.0,-999,-999,99.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,101
24,1,2557.03,13,2668.44,2669.95,5.53,A,right,0.75,12,0.62,15,0.88,9,0.58,21,-999,1.0,3,2,1,0.0,0.0,-3.0,0.0,3.0,-1.0,111
24,1,2557.03,14,2675.82,2677.33,4.56,A,left,0.78,11,0.68,14,0.76,10,0.66,13,-999,32.0,1,3,2,3.0,-1.0,3.0,-1.0,3.0,-1.0,101
24,1,2557.03,15,2682.23,2683.75,6.97,C,mid,0.78,11,0.68,15,0.88,10,0.58,22,-999,1.0,3,1,2,3.0,-1.0,3.0,0.0,3.0,0.0,0
24,1,2557.03,16,2691.06,2692.58,5.51,A,right,0.72,11,0.65,15,0.85,10,0.55,22,-999,2.0,3,1,2,-3.0,-1.0,0.0,0.0,0.0,0.0,0
