,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
14,14,137.3789127620112,307.2544279372489,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.38884247910854536,0.354333231415438,0.6830239206524229,0.7757034521621594,0.0,2.4338630607790996
