,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
5,5,79.99762046890538,192.4918433510373,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.1583022015768184,1.0,0.8111132491151197,0.08992325423513307,0.0,6.721117047723635
