,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
35,35,155.7364775575949,343.9695575284163,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.2707561611103295,1.0,0.7342716146548809,0.8152897873641918,0.1481140885195575,0.6967943274591553
