,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
19,19,131.4512319839549,295.3990663811363,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.5315572453796564,0.5434128875484869,0.5360743452015748,0.8054680496673543,0.0,0.7462604220145348
