,subject,nll,bic,model,alpha,gamma,beta
11,11,182.11868827518043,380.4856777569741,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.30710589111232295,1.0,0.27863435223004884
