,subject,nll,bic,model,alpha,gamma,beta
31,31,86.04303549573339,188.33437219808005,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.05435040252731193,1.0,0.7642661110025798
