,subject,nll,bic,model,alpha,gamma,beta
32,32,179.59282508974556,375.43395138610435,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,1.0931475839684024,1.0,0.02236707403711332
