,subject,nll,bic,model,alpha,gamma,beta
6,6,142.96765921680742,302.1836196402281,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.8741548073740972,0.8740492575955235,0.054802853563132005
