,subject,nll,bic,model,alpha,gamma,beta
5,5,178.9485367743715,374.1453747553562,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.17482843188857622,1.0,0.36868627193231046
