,subject,nll,bic,model,alpha,gamma,beta
1,1,176.6370239025713,369.5223490117558,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.37189496504392383,1.0,0.15914920732474994
