,subject,nll,bic,model,alpha,gamma,beta
15,15,208.05136754021606,432.35103628704536,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.21350539737919774,1.0,0.28248157906932886
