,subject,nll,bic,model,alpha,gamma,beta
41,41,234.97820045551498,486.2047021176432,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.6871132944338489,1.0,0.024206729932648136
