,subject,nll,bic,model,alpha,gamma,beta
21,21,169.85107723037999,355.9504556673732,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.46755203143343943,0.45334823144236397,0.19985491707534234
