,subject,nll,bic,model,alpha,gamma,beta
34,34,185.84414315323147,387.9365875130762,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.6535042583974724,0.8352377525721231,0.05404646829105154
