,subject,nll,bic,model,alpha,gamma,beta
27,27,173.54078021614328,363.3298616388998,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.24413740677896809,1.0,0.5570772520950732
