,subject,nll,bic,model,alpha,gamma,beta
23,23,167.45393490448453,351.1561710155823,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,1.1450186601207022,1.0,0.023052108898036137
