,subject,nll,bic,model,alpha,gamma,beta
0,0,228.0908834417894,472.43006809019204,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.9225527527396515,1.0,0.007565805770110233
