,subject,nll,bic,model,alpha,gamma,beta
16,16,152.59477311809698,321.4378474428072,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.7179403326867574,0.683253868204912,0.10907778248356106
