,subject,nll,bic,model,alpha,gamma,beta
12,12,180.48790043500202,377.22410207661727,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.29211904323588217,1.0,0.3800812607815235
