,subject,nll,bic,model,alpha,gamma,beta
4,4,217.80912163252987,451.86654447167297,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.4461810753113635,1.0,0.05386294565289045
