,subject,nll,bic,model,alpha,gamma,beta
37,37,158.42240665891802,333.0931145244493,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.35782955551521567,0.36114617553493805,0.8098709421279358
