,subject,nll,bic,model,alpha,gamma,beta
8,8,169.94989578284438,356.148092772302,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.16673232438269792,1.0,0.4389585652661208
