,subject,nll,bic,model,alpha,gamma,beta
38,38,194.08831671381054,404.4249346342343,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.7995328973435841,0.7465115792953814,0.08100296948698534
