,subject,nll,bic,model,alpha,gamma,beta
9,9,171.30700783734002,358.8623168812933,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.26491649978070037,1.0,0.460430356189854
