,subject,nll,bic,model,alpha,gamma,beta
43,43,230.78519114973838,477.81868350609,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,1.0271664675243422,1.0,0.03095536807293128
