,subject,nll,bic,model,alpha,gamma,beta
7,7,176.37340746987272,368.99511614635867,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.7755696436615742,0.7081610624753183,0.07817659585442804
