,subject,nll,bic,model,alpha,gamma,beta
19,19,217.36802710402355,450.98435541466034,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-none,0.5848231362429225,0.5757099083421469,0.07557889974347676
