,subject,nll,bic,model,w_p,theta,phi,wd,beta
21,21,994.716607173504,2016.5137163580303,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7024322743304986,0.9997897535942138,0.9444596321615205,18.68103544377967,4.348540901523393
