,subject,nll,bic,model,w_p,theta,phi,wd,beta
4,4,205.82306753859461,438.7266370882113,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.6932154911499716,0.43612892417273497,2.9756557268817986e-05,42.45342765049313,0.5093020291285695
