,subject,nll,bic,model,w_p,theta,phi,wd,beta
11,11,150.24274270317898,327.56598741738003,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.7726161387532327,0.5308941965585086,2.0915121729828104e-10,41.308253930343035,1.6988234638010231
