,subject,nll,bic,model,w_p,theta,phi,wd,beta
14,14,206.51430237734257,440.1091067657072,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5861433928364783,0.5269417662075098,2.5165905992441395e-07,21.22086012169134,0.6271225759531638
