,subject,nll,bic,model,w_p,theta,phi,wd,beta
38,38,174.48337309997493,376.04724821097193,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5289527419585257,0.5973449881476655,1.075616342105512e-07,43.19679714744905,1.4197850380484087
