,subject,nll,bic,model,w_p,theta,phi,wd,beta
41,41,188.08251182583132,403.2455256626847,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.6406610523696968,0.05631164188349345,1.3312938902950056e-05,18.490973012765277,0.8553886097940864
