,subject,nll,bic,model,w_p,theta,phi,wd,beta
24,24,130.18979199840524,287.46008600783256,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.791788598702333,0.6652541339171651,2.6763248055568505e-05,46.361363970370746,2.0698455764412556
