,subject,nll,bic,model,w_p,theta,phi,wd,beta
13,13,1091.4251880792506,2209.930878169523,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.5434275659308374,0.9859698216021734,0.054875842304886624,1.2296172530603684,3.395961618253028
