,subject,nll,bic,model,w_p,theta,phi,wd,beta
9,9,247.18708995133713,521.4546819136964,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-distance-dependent,0.6326129944501688,0.8243458325354772,0.9260440002869222,16.40158427671776,0.0
